Frequency,PRC -68178606 (W),PRC -56815505 (W),PRC -45452404 (W),PRC -11363101 (W),        PRC 0 (W), PRC 11363101 (W), PRC 45452404 (W), PRC 56815505 (W), PRC 68178606 (W),SRC -68178606 (W),SRC -56815505 (W),SRC -45452404 (W),SRC -11363101 (W),        SRC 0 (W), SRC 11363101 (W), SRC 45452404 (W), SRC 56815505 (W), SRC 68178606 (W),
5.687958e+07,2.622639e-07,5.289673e-04,2.613517e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.613517e-07,5.289673e-04,2.622639e-07,9.526687e-10,1.949729e-06,2.714066e-09,2.428416e-04,1.200253e-24,2.428416e-04,2.714066e-09,1.949729e-06,9.526687e-10,
5.688018e+07,2.632515e-07,5.192036e-04,2.623216e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.623216e-07,5.192036e-04,2.632515e-07,9.523296e-10,1.928287e-06,2.666132e-09,2.428416e-04,1.200253e-24,2.428416e-04,2.666132e-09,1.928287e-06,9.523296e-10,
5.688078e+07,2.642696e-07,5.096542e-04,2.633089e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.633089e-07,5.096542e-04,2.642696e-07,9.520703e-10,1.907439e-06,2.619672e-09,2.428416e-04,1.200253e-24,2.428416e-04,2.619672e-09,1.907439e-06,9.520703e-10,
5.688138e+07,2.653285e-07,5.002763e-04,2.643163e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.643163e-07,5.002763e-04,2.653285e-07,9.518933e-10,1.887094e-06,2.574529e-09,2.428416e-04,1.200253e-24,2.428416e-04,2.574529e-09,1.887094e-06,9.518933e-10,
5.688198e+07,2.664475e-07,4.910095e-04,2.653477e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.653477e-07,4.910095e-04,2.664475e-07,9.518042e-10,1.867124e-06,2.530522e-09,2.428416e-04,1.200253e-24,2.428416e-04,2.530522e-09,1.867124e-06,9.518042e-10,
5.688258e+07,2.676684e-07,4.817572e-04,2.664090e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.664090e-07,4.817572e-04,2.676684e-07,9.518163e-10,1.847327e-06,2.487422e-09,2.428416e-04,1.200253e-24,2.428416e-04,2.487422e-09,1.847327e-06,9.518163e-10,
5.688318e+07,2.691013e-07,4.723402e-04,2.675096e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.675096e-07,4.723402e-04,2.691013e-07,9.519684e-10,1.827335e-06,2.444897e-09,2.428416e-04,1.200253e-24,2.428416e-04,2.444897e-09,1.827335e-06,9.519684e-10,
5.688378e+07,2.711651e-07,4.623632e-04,2.686671e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.686671e-07,4.623632e-04,2.711651e-07,9.524324e-10,1.806339e-06,2.402398e-09,2.428416e-04,1.200253e-24,2.428416e-04,2.402398e-09,1.806339e-06,9.524324e-10,
5.688438e+07,2.782420e-07,4.506980e-04,2.699180e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.699180e-07,4.506980e-04,2.782420e-07,9.559376e-10,1.782044e-06,2.358858e-09,2.428416e-04,1.200253e-24,2.428416e-04,2.358858e-09,1.782044e-06,9.559376e-10,
5.688498e+07,2.643916e-07,4.321551e-04,2.713531e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.713531e-07,4.321551e-04,2.643916e-07,9.520339e-10,1.744054e-06,2.311728e-09,2.428416e-04,1.200253e-24,2.428416e-04,2.311728e-09,1.744054e-06,9.520339e-10,
5.688559e+07,2.694163e-07,2.079416e-04,2.732844e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.732844e-07,2.079416e-04,2.694163e-07,9.520193e-10,1.535232e-06,2.252658e-09,2.428416e-04,1.200253e-24,2.428416e-04,2.252658e-09,1.535232e-06,9.520193e-10,
5.688619e+07,2.713752e-07,4.690267e-04,2.779644e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.779644e-07,4.690267e-04,2.713752e-07,9.524947e-10,1.820843e-06,2.127252e-09,2.428416e-04,1.200253e-24,2.428416e-04,2.127252e-09,1.820843e-06,9.524947e-10,
5.688679e+07,2.728507e-07,4.471397e-04,2.625208e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.625208e-07,4.471397e-04,2.728507e-07,9.530120e-10,1.775089e-06,2.653864e-09,2.428416e-04,1.200253e-24,2.428416e-04,2.653864e-09,1.775089e-06,9.530120e-10,
5.688739e+07,2.741699e-07,4.357100e-04,2.714112e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.714112e-07,4.357100e-04,2.741699e-07,9.535834e-10,1.751706e-06,2.309261e-09,2.428416e-04,1.200253e-24,2.428416e-04,2.309261e-09,1.751706e-06,9.535834e-10,
5.688799e+07,2.754256e-07,4.268210e-04,2.737119e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.737119e-07,4.268210e-04,2.754256e-07,9.542182e-10,1.733793e-06,2.239671e-09,2.428416e-04,1.200253e-24,2.428416e-04,2.239671e-09,1.733793e-06,9.542182e-10,
5.688859e+07,2.766545e-07,4.190141e-04,2.753211e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.753211e-07,4.190141e-04,2.766545e-07,9.549213e-10,1.718271e-06,2.194663e-09,2.428416e-04,1.200253e-24,2.428416e-04,2.194663e-09,1.718271e-06,9.549213e-10,
5.688919e+07,2.778743e-07,4.118158e-04,2.767258e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.767258e-07,4.118158e-04,2.778743e-07,9.556957e-10,1.704143e-06,2.157618e-09,2.428416e-04,1.200253e-24,2.428416e-04,2.157618e-09,1.704143e-06,9.556957e-10,
5.688979e+07,2.790946e-07,4.050237e-04,2.780500e-07,3.983170e-01,6.213515e+01,3.983170e-01,2.780500e-07,4.050237e-04,2.790946e-07,9.565435e-10,1.690987e-06,2.124475e-09,2.428416e-04,1.200253e-24,2.428416e-04,2.124475e-09,1.690987e-06,9.565435e-10,
