DARM offset (m),AS  X -68178606 (W),AS  X -56815505 (W),AS  X -45452404 (W),AS  X -11363101 (W),        AS  X 0 (W), AS  X 11363101 (W), AS  X 45452404 (W), AS  X 56815505 (W), AS  X 68178606 (W),Arm X -68178606 (W),Arm X -56815505 (W),Arm X -45452404 (W),Arm X -11363101 (W),        Arm X 0 (W), Arm X 11363101 (W), Arm X 45452404 (W), Arm X 56815505 (W), Arm X 68178606 (W),Arm Y -68178606 (W),Arm Y -56815505 (W),Arm Y -45452404 (W),Arm Y -11363101 (W),        Arm Y 0 (W), Arm Y 11363101 (W), Arm Y 45452404 (W), Arm Y 56815505 (W), Arm Y 68178606 (W),AS total (W),
4.634635e-11,5.578759e-10,7.559851e-04,7.582656e-11,1.375160e-05,4.401766e-02,8.258746e-06,8.223634e-11,5.139246e-03,1.856569e-10,2.613312e-10,5.565250e-04,3.749188e-10,9.007391e-03,1.842880e+04,8.850518e-03,3.568635e-10,6.530084e-05,2.302409e-10,1.824181e-10,7.216011e-04,3.606117e-10,8.747878e-03,1.719348e+04,8.814215e-03,3.787644e-10,6.834505e-05,2.101650e-10,4.993491e-02,
4.654655e-11,5.578759e-10,7.559851e-04,7.582657e-11,1.375165e-05,4.439174e-02,8.258716e-06,8.223633e-11,5.139246e-03,1.856569e-10,2.613311e-10,5.565247e-04,3.749185e-10,9.007356e-03,1.842859e+04,8.850553e-03,3.568638e-10,6.530088e-05,2.302410e-10,1.824181e-10,7.216014e-04,3.606120e-10,8.747913e-03,1.718815e+04,8.814180e-03,3.787641e-10,6.834502e-05,2.101649e-10,5.030898e-02,
4.674675e-11,5.578759e-10,7.559852e-04,7.582657e-11,1.375170e-05,4.476729e-02,8.258685e-06,8.223632e-11,5.139246e-03,1.856569e-10,2.613310e-10,5.565244e-04,3.749182e-10,9.007321e-03,1.842837e+04,8.850588e-03,3.568641e-10,6.530091e-05,2.302410e-10,1.824182e-10,7.216018e-04,3.606123e-10,8.747947e-03,1.718280e+04,8.814145e-03,3.787638e-10,6.834499e-05,2.101649e-10,5.068453e-02,
4.694695e-11,5.578760e-10,7.559852e-04,7.582658e-11,1.375176e-05,4.514432e-02,8.258655e-06,8.223632e-11,5.139246e-03,1.856569e-10,2.613309e-10,5.565241e-04,3.749179e-10,9.007285e-03,1.842812e+04,8.850623e-03,3.568644e-10,6.530095e-05,2.302411e-10,1.824182e-10,7.216021e-04,3.606125e-10,8.747982e-03,1.717743e+04,8.814110e-03,3.787636e-10,6.834496e-05,2.101648e-10,5.106157e-02,
4.714715e-11,5.578760e-10,7.559852e-04,7.582658e-11,1.375181e-05,4.552284e-02,8.258624e-06,8.223631e-11,5.139246e-03,1.856569e-10,2.613308e-10,5.565238e-04,3.749176e-10,9.007250e-03,1.842786e+04,8.850657e-03,3.568646e-10,6.530098e-05,2.302412e-10,1.824183e-10,7.216025e-04,3.606128e-10,8.748016e-03,1.717206e+04,8.814076e-03,3.787633e-10,6.834492e-05,2.101648e-10,5.144008e-02,
4.734735e-11,5.578760e-10,7.559852e-04,7.582659e-11,1.375186e-05,4.590283e-02,8.258594e-06,8.223631e-11,5.139247e-03,1.856569e-10,2.613308e-10,5.565235e-04,3.749174e-10,9.007215e-03,1.842758e+04,8.850692e-03,3.568649e-10,6.530102e-05,2.302413e-10,1.824184e-10,7.216029e-04,3.606131e-10,8.748051e-03,1.716667e+04,8.814041e-03,3.787630e-10,6.834489e-05,2.101647e-10,5.182007e-02,
4.754755e-11,5.578760e-10,7.559853e-04,7.582659e-11,1.375191e-05,4.628429e-02,8.258563e-06,8.223630e-11,5.139247e-03,1.856569e-10,2.613307e-10,5.565232e-04,3.749171e-10,9.007180e-03,1.842729e+04,8.850727e-03,3.568652e-10,6.530106e-05,2.302413e-10,1.824184e-10,7.216032e-04,3.606134e-10,8.748085e-03,1.716126e+04,8.814006e-03,3.787627e-10,6.834486e-05,2.101646e-10,5.220153e-02,
4.774775e-11,5.578760e-10,7.559853e-04,7.582660e-11,1.375196e-05,4.666723e-02,8.258533e-06,8.223630e-11,5.139247e-03,1.856569e-10,2.613306e-10,5.565230e-04,3.749168e-10,9.007145e-03,1.842698e+04,8.850762e-03,3.568655e-10,6.530109e-05,2.302414e-10,1.824185e-10,7.216036e-04,3.606137e-10,8.748120e-03,1.715584e+04,8.813971e-03,3.787624e-10,6.834483e-05,2.101646e-10,5.258447e-02,
4.794795e-11,5.578760e-10,7.559853e-04,7.582660e-11,1.375201e-05,4.705164e-02,8.258502e-06,8.223629e-11,5.139247e-03,1.856569e-10,2.613305e-10,5.565227e-04,3.749165e-10,9.007110e-03,1.842665e+04,8.850797e-03,3.568657e-10,6.530113e-05,2.302415e-10,1.824185e-10,7.216039e-04,3.606139e-10,8.748154e-03,1.715041e+04,8.813937e-03,3.787621e-10,6.834480e-05,2.101645e-10,5.296888e-02,
4.814815e-11,5.578761e-10,7.559853e-04,7.582661e-11,1.375206e-05,4.743751e-02,8.258472e-06,8.223628e-11,5.139247e-03,1.856569e-10,2.613305e-10,5.565224e-04,3.749162e-10,9.007075e-03,1.842630e+04,8.850832e-03,3.568660e-10,6.530117e-05,2.302415e-10,1.824186e-10,7.216043e-04,3.606142e-10,8.748189e-03,1.714496e+04,8.813902e-03,3.787618e-10,6.834477e-05,2.101644e-10,5.335476e-02,
4.834835e-11,5.578761e-10,7.559854e-04,7.582661e-11,1.375211e-05,4.782486e-02,8.258441e-06,8.223628e-11,5.139247e-03,1.856569e-10,2.613304e-10,5.565221e-04,3.749159e-10,9.007039e-03,1.842594e+04,8.850867e-03,3.568663e-10,6.530120e-05,2.302416e-10,1.824186e-10,7.216047e-04,3.606145e-10,8.748223e-03,1.713950e+04,8.813867e-03,3.787615e-10,6.834474e-05,2.101644e-10,5.374210e-02,
4.854855e-11,5.578761e-10,7.559854e-04,7.582662e-11,1.375216e-05,4.821367e-02,8.258410e-06,8.223627e-11,5.139247e-03,1.856569e-10,2.613303e-10,5.565218e-04,3.749156e-10,9.007004e-03,1.842556e+04,8.850902e-03,3.568666e-10,6.530124e-05,2.302417e-10,1.824187e-10,7.216050e-04,3.606148e-10,8.748258e-03,1.713402e+04,8.813832e-03,3.787612e-10,6.834470e-05,2.101643e-10,5.413091e-02,
4.874875e-11,5.578761e-10,7.559854e-04,7.582663e-11,1.375221e-05,4.860394e-02,8.258380e-06,8.223627e-11,5.139247e-03,1.856569e-10,2.613302e-10,5.565215e-04,3.749153e-10,9.006969e-03,1.842516e+04,8.850937e-03,3.568668e-10,6.530127e-05,2.302417e-10,1.824187e-10,7.216054e-04,3.606150e-10,8.748292e-03,1.712853e+04,8.813797e-03,3.787609e-10,6.834467e-05,2.101642e-10,5.452118e-02,
4.894895e-11,5.578761e-10,7.559854e-04,7.582663e-11,1.375227e-05,4.899567e-02,8.258349e-06,8.223626e-11,5.139247e-03,1.856569e-10,2.613301e-10,5.565212e-04,3.749150e-10,9.006934e-03,1.842475e+04,8.850972e-03,3.568671e-10,6.530131e-05,2.302418e-10,1.824188e-10,7.216058e-04,3.606153e-10,8.748327e-03,1.712303e+04,8.813763e-03,3.787606e-10,6.834464e-05,2.101642e-10,5.491292e-02,
4.914915e-11,5.578761e-10,7.559855e-04,7.582664e-11,1.375232e-05,4.938886e-02,8.258319e-06,8.223625e-11,5.139248e-03,1.856568e-10,2.613301e-10,5.565209e-04,3.749148e-10,9.006899e-03,1.842431e+04,8.851007e-03,3.568674e-10,6.530135e-05,2.302419e-10,1.824188e-10,7.216061e-04,3.606156e-10,8.748361e-03,1.711751e+04,8.813728e-03,3.787603e-10,6.834461e-05,2.101641e-10,5.530611e-02,
4.934935e-11,5.578761e-10,7.559855e-04,7.582664e-11,1.375237e-05,4.978351e-02,8.258288e-06,8.223625e-11,5.139248e-03,1.856568e-10,2.613300e-10,5.565207e-04,3.749145e-10,9.006864e-03,1.842386e+04,8.851042e-03,3.568677e-10,6.530138e-05,2.302419e-10,1.824189e-10,7.216065e-04,3.606159e-10,8.748396e-03,1.711198e+04,8.813693e-03,3.787600e-10,6.834458e-05,2.101641e-10,5.570076e-02,
4.954955e-11,5.578762e-10,7.559855e-04,7.582665e-11,1.375242e-05,5.017961e-02,8.258258e-06,8.223624e-11,5.139248e-03,1.856568e-10,2.613299e-10,5.565204e-04,3.749142e-10,9.006828e-03,1.842340e+04,8.851077e-03,3.568679e-10,6.530142e-05,2.302420e-10,1.824190e-10,7.216068e-04,3.606162e-10,8.748430e-03,1.710643e+04,8.813658e-03,3.787597e-10,6.834455e-05,2.101640e-10,5.609686e-02,
4.974975e-11,5.578762e-10,7.559855e-04,7.582665e-11,1.375247e-05,5.057717e-02,8.258227e-06,8.223624e-11,5.139248e-03,1.856568e-10,2.613298e-10,5.565201e-04,3.749139e-10,9.006793e-03,1.842291e+04,8.851112e-03,3.568682e-10,6.530145e-05,2.302421e-10,1.824190e-10,7.216072e-04,3.606164e-10,8.748464e-03,1.710087e+04,8.813623e-03,3.787595e-10,6.834452e-05,2.101639e-10,5.649442e-02,
4.994995e-11,5.578762e-10,7.559856e-04,7.582666e-11,1.375252e-05,5.097618e-02,8.258197e-06,8.223623e-11,5.139248e-03,1.856568e-10,2.613298e-10,5.565198e-04,3.749136e-10,9.006758e-03,1.842241e+04,8.851147e-03,3.568685e-10,6.530149e-05,2.302422e-10,1.824191e-10,7.216076e-04,3.606167e-10,8.748499e-03,1.709529e+04,8.813589e-03,3.787592e-10,6.834448e-05,2.101639e-10,5.689342e-02,
5.015015e-11,5.578762e-10,7.559856e-04,7.582666e-11,1.375257e-05,5.137663e-02,8.258166e-06,8.223623e-11,5.139248e-03,1.856568e-10,2.613297e-10,5.565195e-04,3.749133e-10,9.006723e-03,1.842189e+04,8.851182e-03,3.568688e-10,6.530153e-05,2.302422e-10,1.824191e-10,7.216079e-04,3.606170e-10,8.748533e-03,1.708970e+04,8.813554e-03,3.787589e-10,6.834445e-05,2.101638e-10,5.729388e-02,
5.035035e-11,5.578762e-10,7.559856e-04,7.582667e-11,1.375262e-05,5.177853e-02,8.258136e-06,8.223622e-11,5.139248e-03,1.856568e-10,2.613296e-10,5.565192e-04,3.749130e-10,9.006688e-03,1.842135e+04,8.851217e-03,3.568690e-10,6.530156e-05,2.302423e-10,1.824192e-10,7.216083e-04,3.606173e-10,8.748568e-03,1.708409e+04,8.813519e-03,3.787586e-10,6.834442e-05,2.101637e-10,5.769578e-02,
5.055055e-11,5.578762e-10,7.559856e-04,7.582667e-11,1.375267e-05,5.218188e-02,8.258105e-06,8.223621e-11,5.139248e-03,1.856568e-10,2.613295e-10,5.565189e-04,3.749127e-10,9.006653e-03,1.842080e+04,8.851252e-03,3.568693e-10,6.530160e-05,2.302424e-10,1.824192e-10,7.216086e-04,3.606176e-10,8.748602e-03,1.707847e+04,8.813484e-03,3.787583e-10,6.834439e-05,2.101637e-10,5.809913e-02,
5.075075e-11,5.578763e-10,7.559857e-04,7.582668e-11,1.375272e-05,5.258667e-02,8.258075e-06,8.223621e-11,5.139249e-03,1.856568e-10,2.613294e-10,5.565186e-04,3.749124e-10,9.006618e-03,1.842023e+04,8.851287e-03,3.568696e-10,6.530163e-05,2.302424e-10,1.824193e-10,7.216090e-04,3.606178e-10,8.748637e-03,1.707284e+04,8.813449e-03,3.787580e-10,6.834436e-05,2.101636e-10,5.850391e-02,
5.095095e-11,5.578763e-10,7.559857e-04,7.582669e-11,1.375278e-05,5.299290e-02,8.258044e-06,8.223620e-11,5.139249e-03,1.856568e-10,2.613294e-10,5.565183e-04,3.749122e-10,9.006582e-03,1.841964e+04,8.851322e-03,3.568699e-10,6.530167e-05,2.302425e-10,1.824193e-10,7.216094e-04,3.606181e-10,8.748671e-03,1.706719e+04,8.813415e-03,3.787577e-10,6.834433e-05,2.101636e-10,5.891014e-02,
5.115115e-11,5.578763e-10,7.559857e-04,7.582669e-11,1.375283e-05,5.340056e-02,8.258014e-06,8.223620e-11,5.139249e-03,1.856568e-10,2.613293e-10,5.565181e-04,3.749119e-10,9.006547e-03,1.841903e+04,8.851356e-03,3.568701e-10,6.530171e-05,2.302426e-10,1.824194e-10,7.216097e-04,3.606184e-10,8.748706e-03,1.706152e+04,8.813380e-03,3.787574e-10,6.834430e-05,2.101635e-10,5.931781e-02,
5.135135e-11,5.578763e-10,7.559857e-04,7.582670e-11,1.375288e-05,5.380967e-02,8.257983e-06,8.223619e-11,5.139249e-03,1.856568e-10,2.613292e-10,5.565178e-04,3.749116e-10,9.006512e-03,1.841840e+04,8.851391e-03,3.568704e-10,6.530174e-05,2.302426e-10,1.824194e-10,7.216101e-04,3.606187e-10,8.748740e-03,1.705584e+04,8.813345e-03,3.787571e-10,6.834426e-05,2.101634e-10,5.972691e-02,
5.155155e-11,5.578763e-10,7.559858e-04,7.582670e-11,1.375293e-05,5.422020e-02,8.257953e-06,8.223618e-11,5.139249e-03,1.856568e-10,2.613291e-10,5.565175e-04,3.749113e-10,9.006477e-03,1.841776e+04,8.851426e-03,3.568707e-10,6.530178e-05,2.302427e-10,1.824195e-10,7.216104e-04,3.606189e-10,8.748775e-03,1.705015e+04,8.813310e-03,3.787568e-10,6.834423e-05,2.101634e-10,6.013745e-02,
5.175175e-11,5.578763e-10,7.559858e-04,7.582671e-11,1.375298e-05,5.463217e-02,8.257922e-06,8.223618e-11,5.139249e-03,1.856568e-10,2.613290e-10,5.565172e-04,3.749110e-10,9.006442e-03,1.841710e+04,8.851461e-03,3.568710e-10,6.530182e-05,2.302428e-10,1.824196e-10,7.216108e-04,3.606192e-10,8.748809e-03,1.704444e+04,8.813276e-03,3.787565e-10,6.834420e-05,2.101633e-10,6.054941e-02,
5.195195e-11,5.578764e-10,7.559858e-04,7.582671e-11,1.375303e-05,5.504556e-02,8.257892e-06,8.223617e-11,5.139249e-03,1.856568e-10,2.613290e-10,5.565169e-04,3.749107e-10,9.006407e-03,1.841642e+04,8.851496e-03,3.568712e-10,6.530185e-05,2.302428e-10,1.824196e-10,7.216112e-04,3.606195e-10,8.748844e-03,1.703872e+04,8.813241e-03,3.787562e-10,6.834417e-05,2.101632e-10,6.096281e-02,
5.215215e-11,5.578764e-10,7.559858e-04,7.582672e-11,1.375308e-05,5.546039e-02,8.257861e-06,8.223617e-11,5.139249e-03,1.856568e-10,2.613289e-10,5.565166e-04,3.749104e-10,9.006372e-03,1.841572e+04,8.851531e-03,3.568715e-10,6.530189e-05,2.302429e-10,1.824197e-10,7.216115e-04,3.606198e-10,8.748878e-03,1.703298e+04,8.813206e-03,3.787559e-10,6.834414e-05,2.101632e-10,6.137763e-02,
5.235235e-11,5.578764e-10,7.559859e-04,7.582672e-11,1.375313e-05,5.587664e-02,8.257830e-06,8.223616e-11,5.139249e-03,1.856568e-10,2.613288e-10,5.565163e-04,3.749101e-10,9.006336e-03,1.841500e+04,8.851566e-03,3.568718e-10,6.530192e-05,2.302430e-10,1.824197e-10,7.216119e-04,3.606201e-10,8.748913e-03,1.702723e+04,8.813171e-03,3.787557e-10,6.834411e-05,2.101631e-10,6.179388e-02,
5.255255e-11,5.578764e-10,7.559859e-04,7.582673e-11,1.375318e-05,5.629431e-02,8.257800e-06,8.223615e-11,5.139250e-03,1.856568e-10,2.613287e-10,5.565160e-04,3.749098e-10,9.006301e-03,1.841427e+04,8.851601e-03,3.568721e-10,6.530196e-05,2.302431e-10,1.824198e-10,7.216123e-04,3.606203e-10,8.748947e-03,1.702146e+04,8.813136e-03,3.787554e-10,6.834408e-05,2.101630e-10,6.221155e-02,
5.275275e-11,5.578764e-10,7.559859e-04,7.582673e-11,1.375323e-05,5.671340e-02,8.257769e-06,8.223615e-11,5.139250e-03,1.856568e-10,2.613287e-10,5.565158e-04,3.749096e-10,9.006266e-03,1.841352e+04,8.851636e-03,3.568724e-10,6.530200e-05,2.302431e-10,1.824198e-10,7.216126e-04,3.606206e-10,8.748982e-03,1.701567e+04,8.813102e-03,3.787551e-10,6.834405e-05,2.101630e-10,6.263064e-02,
5.295295e-11,5.578764e-10,7.559859e-04,7.582674e-11,1.375329e-05,5.713390e-02,8.257739e-06,8.223614e-11,5.139250e-03,1.856567e-10,2.613286e-10,5.565155e-04,3.749093e-10,9.006231e-03,1.841274e+04,8.851671e-03,3.568726e-10,6.530203e-05,2.302432e-10,1.824199e-10,7.216130e-04,3.606209e-10,8.749016e-03,1.700988e+04,8.813067e-03,3.787548e-10,6.834401e-05,2.101629e-10,6.305115e-02,
5.315315e-11,5.578764e-10,7.559860e-04,7.582674e-11,1.375334e-05,5.755583e-02,8.257708e-06,8.223614e-11,5.139250e-03,1.856567e-10,2.613285e-10,5.565152e-04,3.749090e-10,9.006196e-03,1.841196e+04,8.851706e-03,3.568729e-10,6.530207e-05,2.302433e-10,1.824199e-10,7.216133e-04,3.606212e-10,8.749050e-03,1.700406e+04,8.813032e-03,3.787545e-10,6.834398e-05,2.101629e-10,6.347308e-02,
5.335335e-11,5.578765e-10,7.559860e-04,7.582675e-11,1.375339e-05,5.797917e-02,8.257678e-06,8.223613e-11,5.139250e-03,1.856567e-10,2.613284e-10,5.565149e-04,3.749087e-10,9.006161e-03,1.841115e+04,8.851741e-03,3.568732e-10,6.530210e-05,2.302433e-10,1.824200e-10,7.216137e-04,3.606214e-10,8.749085e-03,1.699824e+04,8.812997e-03,3.787542e-10,6.834395e-05,2.101628e-10,6.389641e-02,
5.355355e-11,5.578765e-10,7.559860e-04,7.582676e-11,1.375344e-05,5.840391e-02,8.257647e-06,8.223613e-11,5.139250e-03,1.856567e-10,2.613283e-10,5.565146e-04,3.749084e-10,9.006126e-03,1.841032e+04,8.851776e-03,3.568735e-10,6.530214e-05,2.302434e-10,1.824200e-10,7.216141e-04,3.606217e-10,8.749119e-03,1.699239e+04,8.812963e-03,3.787539e-10,6.834392e-05,2.101627e-10,6.432116e-02,
5.375375e-11,5.578765e-10,7.559860e-04,7.582676e-11,1.375349e-05,5.883007e-02,8.257617e-06,8.223612e-11,5.139250e-03,1.856567e-10,2.613283e-10,5.565143e-04,3.749081e-10,9.006090e-03,1.840948e+04,8.851811e-03,3.568737e-10,6.530218e-05,2.302435e-10,1.824201e-10,7.216144e-04,3.606220e-10,8.749154e-03,1.698653e+04,8.812928e-03,3.787536e-10,6.834389e-05,2.101627e-10,6.474732e-02,
5.395395e-11,5.578765e-10,7.559861e-04,7.582677e-11,1.375354e-05,5.925764e-02,8.257586e-06,8.223611e-11,5.139250e-03,1.856567e-10,2.613282e-10,5.565140e-04,3.749078e-10,9.006055e-03,1.840861e+04,8.851846e-03,3.568740e-10,6.530221e-05,2.302435e-10,1.824201e-10,7.216148e-04,3.606223e-10,8.749188e-03,1.698066e+04,8.812893e-03,3.787533e-10,6.834386e-05,2.101626e-10,6.517488e-02,
5.415415e-11,5.578765e-10,7.559861e-04,7.582677e-11,1.375359e-05,5.968660e-02,8.257556e-06,8.223611e-11,5.139251e-03,1.856567e-10,2.613281e-10,5.565137e-04,3.749075e-10,9.006020e-03,1.840773e+04,8.851881e-03,3.568743e-10,6.530225e-05,2.302436e-10,1.824202e-10,7.216151e-04,3.606226e-10,8.749223e-03,1.697477e+04,8.812858e-03,3.787530e-10,6.834383e-05,2.101625e-10,6.560385e-02,
5.435435e-11,5.578765e-10,7.559861e-04,7.582678e-11,1.375364e-05,6.011697e-02,8.257525e-06,8.223610e-11,5.139251e-03,1.856567e-10,2.613280e-10,5.565135e-04,3.749072e-10,9.005985e-03,1.840683e+04,8.851916e-03,3.568746e-10,6.530228e-05,2.302437e-10,1.824203e-10,7.216155e-04,3.606228e-10,8.749257e-03,1.696887e+04,8.812823e-03,3.787527e-10,6.834379e-05,2.101625e-10,6.603422e-02,
5.455455e-11,5.578766e-10,7.559861e-04,7.582678e-11,1.375369e-05,6.054874e-02,8.257495e-06,8.223610e-11,5.139251e-03,1.856567e-10,2.613280e-10,5.565132e-04,3.749070e-10,9.005950e-03,1.840591e+04,8.851951e-03,3.568748e-10,6.530232e-05,2.302437e-10,1.824203e-10,7.216159e-04,3.606231e-10,8.749292e-03,1.696295e+04,8.812789e-03,3.787524e-10,6.834376e-05,2.101624e-10,6.646599e-02,
5.475475e-11,5.578766e-10,7.559862e-04,7.582679e-11,1.375374e-05,6.098191e-02,8.257464e-06,8.223609e-11,5.139251e-03,1.856567e-10,2.613279e-10,5.565129e-04,3.749067e-10,9.005915e-03,1.840497e+04,8.851986e-03,3.568751e-10,6.530236e-05,2.302438e-10,1.824204e-10,7.216162e-04,3.606234e-10,8.749326e-03,1.695702e+04,8.812754e-03,3.787521e-10,6.834373e-05,2.101624e-10,6.689916e-02,
5.495495e-11,5.578766e-10,7.559862e-04,7.582679e-11,1.375380e-05,6.141647e-02,8.257434e-06,8.223608e-11,5.139251e-03,1.856567e-10,2.613278e-10,5.565126e-04,3.749064e-10,9.005880e-03,1.840402e+04,8.852021e-03,3.568754e-10,6.530239e-05,2.302439e-10,1.824204e-10,7.216166e-04,3.606237e-10,8.749361e-03,1.695107e+04,8.812719e-03,3.787518e-10,6.834370e-05,2.101623e-10,6.733372e-02,
5.515516e-11,5.578766e-10,7.559862e-04,7.582680e-11,1.375385e-05,6.185242e-02,8.257403e-06,8.223608e-11,5.139251e-03,1.856567e-10,2.613277e-10,5.565123e-04,3.749061e-10,9.005844e-03,1.840304e+04,8.852055e-03,3.568757e-10,6.530243e-05,2.302439e-10,1.824205e-10,7.216169e-04,3.606239e-10,8.749395e-03,1.694510e+04,8.812684e-03,3.787516e-10,6.834367e-05,2.101622e-10,6.776967e-02,
5.535536e-11,5.578766e-10,7.559862e-04,7.582680e-11,1.375390e-05,6.228976e-02,8.257373e-06,8.223607e-11,5.139251e-03,1.856567e-10,2.613276e-10,5.565120e-04,3.749058e-10,9.005809e-03,1.840205e+04,8.852090e-03,3.568759e-10,6.530247e-05,2.302440e-10,1.824205e-10,7.216173e-04,3.606242e-10,8.749430e-03,1.693912e+04,8.812649e-03,3.787513e-10,6.834364e-05,2.101622e-10,6.820701e-02,
5.555556e-11,5.578766e-10,7.559863e-04,7.582681e-11,1.375395e-05,6.272849e-02,8.257342e-06,8.223607e-11,5.139251e-03,1.856567e-10,2.613276e-10,5.565117e-04,3.749055e-10,9.005774e-03,1.840103e+04,8.852125e-03,3.568762e-10,6.530250e-05,2.302441e-10,1.824206e-10,7.216177e-04,3.606245e-10,8.749464e-03,1.693313e+04,8.812615e-03,3.787510e-10,6.834361e-05,2.101621e-10,6.864574e-02,
5.575576e-11,5.578767e-10,7.559863e-04,7.582682e-11,1.375400e-05,6.316860e-02,8.257312e-06,8.223606e-11,5.139251e-03,1.856567e-10,2.613275e-10,5.565114e-04,3.749052e-10,9.005739e-03,1.840000e+04,8.852160e-03,3.568765e-10,6.530254e-05,2.302442e-10,1.824206e-10,7.216180e-04,3.606248e-10,8.749499e-03,1.692712e+04,8.812580e-03,3.787507e-10,6.834357e-05,2.101620e-10,6.908585e-02,
5.595596e-11,5.578767e-10,7.559863e-04,7.582682e-11,1.375405e-05,6.361010e-02,8.257281e-06,8.223606e-11,5.139252e-03,1.856567e-10,2.613274e-10,5.565112e-04,3.749049e-10,9.005704e-03,1.839895e+04,8.852195e-03,3.568768e-10,6.530257e-05,2.302442e-10,1.824207e-10,7.216184e-04,3.606251e-10,8.749533e-03,1.692109e+04,8.812545e-03,3.787504e-10,6.834354e-05,2.101620e-10,6.952735e-02,
5.615616e-11,5.578767e-10,7.559863e-04,7.582683e-11,1.375410e-05,6.405297e-02,8.257250e-06,8.223605e-11,5.139252e-03,1.856567e-10,2.613273e-10,5.565109e-04,3.749046e-10,9.005669e-03,1.839788e+04,8.852230e-03,3.568770e-10,6.530261e-05,2.302443e-10,1.824207e-10,7.216187e-04,3.606253e-10,8.749568e-03,1.691505e+04,8.812510e-03,3.787501e-10,6.834351e-05,2.101619e-10,6.997022e-02,
5.635636e-11,5.578767e-10,7.559864e-04,7.582683e-11,1.375415e-05,6.449722e-02,8.257220e-06,8.223604e-11,5.139252e-03,1.856567e-10,2.613273e-10,5.565106e-04,3.749044e-10,9.005634e-03,1.839679e+04,8.852265e-03,3.568773e-10,6.530265e-05,2.302444e-10,1.824208e-10,7.216191e-04,3.606256e-10,8.749602e-03,1.690899e+04,8.812476e-03,3.787498e-10,6.834348e-05,2.101618e-10,7.041447e-02,
5.655656e-11,5.578767e-10,7.559864e-04,7.582684e-11,1.375420e-05,6.494285e-02,8.257189e-06,8.223604e-11,5.139252e-03,1.856567e-10,2.613272e-10,5.565103e-04,3.749041e-10,9.005598e-03,1.839568e+04,8.852300e-03,3.568776e-10,6.530268e-05,2.302444e-10,1.824209e-10,7.216195e-04,3.606259e-10,8.749637e-03,1.690292e+04,8.812441e-03,3.787495e-10,6.834345e-05,2.101618e-10,7.086010e-02,
5.675676e-11,5.578767e-10,7.559864e-04,7.582684e-11,1.375425e-05,6.538985e-02,8.257159e-06,8.223603e-11,5.139252e-03,1.856566e-10,2.613271e-10,5.565100e-04,3.749038e-10,9.005563e-03,1.839455e+04,8.852335e-03,3.568779e-10,6.530272e-05,2.302445e-10,1.824209e-10,7.216198e-04,3.606262e-10,8.749671e-03,1.689683e+04,8.812406e-03,3.787492e-10,6.834342e-05,2.101617e-10,7.130710e-02,
5.695696e-11,5.578767e-10,7.559864e-04,7.582685e-11,1.375431e-05,6.583822e-02,8.257128e-06,8.223603e-11,5.139252e-03,1.856566e-10,2.613270e-10,5.565097e-04,3.749035e-10,9.005528e-03,1.839341e+04,8.852370e-03,3.568781e-10,6.530275e-05,2.302446e-10,1.824210e-10,7.216202e-04,3.606265e-10,8.749705e-03,1.689072e+04,8.812371e-03,3.787489e-10,6.834339e-05,2.101617e-10,7.175547e-02,
5.715716e-11,5.578768e-10,7.559865e-04,7.582685e-11,1.375436e-05,6.628795e-02,8.257098e-06,8.223602e-11,5.139252e-03,1.856566e-10,2.613269e-10,5.565094e-04,3.749032e-10,9.005493e-03,1.839224e+04,8.852405e-03,3.568784e-10,6.530279e-05,2.302446e-10,1.824210e-10,7.216206e-04,3.606267e-10,8.749740e-03,1.688460e+04,8.812336e-03,3.787486e-10,6.834335e-05,2.101616e-10,7.220520e-02,
5.735736e-11,5.578768e-10,7.559865e-04,7.582686e-11,1.375441e-05,6.673905e-02,8.257067e-06,8.223601e-11,5.139252e-03,1.856566e-10,2.613269e-10,5.565091e-04,3.749029e-10,9.005458e-03,1.839105e+04,8.852440e-03,3.568787e-10,6.530283e-05,2.302447e-10,1.824211e-10,7.216209e-04,3.606270e-10,8.749774e-03,1.687847e+04,8.812302e-03,3.787483e-10,6.834332e-05,2.101615e-10,7.265630e-02,
5.755756e-11,5.578768e-10,7.559865e-04,7.582686e-11,1.375446e-05,6.719151e-02,8.257037e-06,8.223601e-11,5.139252e-03,1.856566e-10,2.613268e-10,5.565088e-04,3.749026e-10,9.005423e-03,1.838985e+04,8.852475e-03,3.568790e-10,6.530286e-05,2.302448e-10,1.824211e-10,7.216213e-04,3.606273e-10,8.749809e-03,1.687232e+04,8.812267e-03,3.787480e-10,6.834329e-05,2.101615e-10,7.310876e-02,
5.775776e-11,5.578768e-10,7.559865e-04,7.582687e-11,1.375451e-05,6.764533e-02,8.257006e-06,8.223600e-11,5.139253e-03,1.856566e-10,2.613267e-10,5.565086e-04,3.749023e-10,9.005388e-03,1.838862e+04,8.852510e-03,3.568792e-10,6.530290e-05,2.302448e-10,1.824212e-10,7.216216e-04,3.606276e-10,8.749843e-03,1.686615e+04,8.812232e-03,3.787477e-10,6.834326e-05,2.101614e-10,7.356258e-02,
