"Frequency [Hz]" "ET-D-LF" "ET-D-HF" "Combined"
202.97185 5.9544173E-023 3.2634696E-025 3.2634206E-025
203.59616 5.9798005E-023 3.2620046E-025 3.2619561E-025
204.2224 6.0052625E-023 3.2605532E-025 3.2605051E-025
204.85056 6.0308034E-023 3.2591154E-025 3.2590678E-025
205.48065 6.0564235E-023 3.2576912E-025 3.2576441E-025
206.11268 6.0821227E-023 3.2562808E-025 3.2562341E-025
206.74665 6.1079014E-023 3.2548841E-025 3.2548379E-025
207.38257 6.1337597E-023 3.2535011E-025 3.2534554E-025
208.02045 6.1596976E-023 3.252132E-025 3.2520866E-025
208.66029 6.1857155E-023 3.2507766E-025 3.2507318E-025
209.3021 6.2118134E-023 3.2494352E-025 3.2493907E-025
209.94589 6.2379915E-023 3.2481076E-025 3.2480636E-025
210.59165 6.2642499E-023 3.246794E-025 3.2467504E-025
211.2394 6.2905889E-023 3.2454944E-025 3.2454512E-025
211.88914 6.3170086E-023 3.2442088E-025 3.244166E-025
212.54088 6.3435091E-023 3.2429372E-025 3.2428949E-025
213.19463 6.3700906E-023 3.2416798E-025 3.2416378E-025
213.85039 6.3967533E-023 3.2404364E-025 3.2403949E-025
214.50816 6.4234973E-023 3.2392073E-025 3.2391661E-025
215.16796 6.4503228E-023 3.2379923E-025 3.2379515E-025
215.82978 6.47723E-023 3.2367916E-025 3.2367512E-025
216.49364 6.504219E-023 3.2356052E-025 3.2355651E-025
217.15955 6.53129E-023 3.2344331E-025 3.2343934E-025
217.8275 6.5584432E-023 3.2332753E-025 3.233236E-025
218.4975 6.5856787E-023 3.232132E-025 3.2320931E-025
219.16957 6.6129967E-023 3.2310031E-025 3.2309646E-025
219.84371 6.6403974E-023 3.2298887E-025 3.2298505E-025
220.51991 6.667881E-023 3.2287888E-025 3.228751E-025
221.1982 6.6954475E-023 3.2277035E-025 3.227666E-025
221.87858 6.7230972E-023 3.2266328E-025 3.2265957E-025
222.56104 6.7508304E-023 3.2255768E-025 3.22554E-025
223.24561 6.778647E-023 3.2245355E-025 3.224499E-025
223.93228 6.8065473E-023 3.2235088E-025 3.2234727E-025
224.62107 6.8345316E-023 3.222497E-025 3.2224612E-025
225.31197 6.8625999E-023 3.2215E-025 3.2214645E-025
226.005 6.8907524E-023 3.2205178E-025 3.2204827E-025
226.70016 6.9189894E-023 3.2195506E-025 3.2195157E-025
227.39745 6.9474213E-023 3.2185983E-025 3.2185638E-025
228.09689 6.9764798E-023 3.217661E-025 3.2176268E-025
228.79849 7.0054809E-023 3.2167388E-025 3.2167049E-025
229.50224 7.0334292E-023 3.2158316E-025 3.215798E-025
230.20816 7.0615155E-023 3.2149396E-025 3.2149062E-025
230.91624 7.0901938E-023 3.2140627E-025 3.2140297E-025
231.62651 7.1190267E-023 3.213201E-025 3.2131683E-025
232.33896 7.1479455E-023 3.2123547E-025 3.2123222E-025
233.0536 7.1769503E-023 3.2115236E-025 3.2114914E-025
233.77044 7.2060414E-023 3.2107079E-025 3.210676E-025
234.48949 7.2352189E-023 3.2099076E-025 3.209876E-025
235.21074 7.264483E-023 3.2091227E-025 3.2090914E-025
235.93422 7.2938339E-023 3.2083533E-025 3.2083223E-025
236.65992 7.3232718E-023 3.2075995E-025 3.2075688E-025
237.38785 7.3527968E-023 3.2068613E-025 3.2068308E-025
238.11802 7.3824093E-023 3.2061387E-025 3.2061085E-025
238.85044 7.4121093E-023 3.2054318E-025 3.2054019E-025
239.58511 7.441897E-023 3.2047407E-025 3.204711E-025
240.32204 7.4717727E-023 3.2040653E-025 3.2040358E-025
241.06123 7.5017366E-023 3.2034058E-025 3.2033766E-025
241.8027 7.5317888E-023 3.2027621E-025 3.2027331E-025
242.54646 7.5619296E-023 3.2021344E-025 3.2021057E-025
243.29249 7.592159E-023 3.2015226E-025 3.2014942E-025
244.04083 7.6224775E-023 3.2009269E-025 3.2008987E-025
244.79146 7.652885E-023 3.2003473E-025 3.2003193E-025
245.54441 7.6833819E-023 3.1997838E-025 3.1997561E-025
246.29967 7.7139683E-023 3.1992365E-025 3.199209E-025
247.05725 7.7446445E-023 3.1987054E-025 3.1986781E-025
247.81716 7.7754106E-023 3.1981906E-025 3.1981636E-025
248.57941 7.8062668E-023 3.1976922E-025 3.1976654E-025
249.34401 7.8372135E-023 3.1972101E-025 3.1971835E-025
250.11095 7.8682506E-023 3.1967445E-025 3.1967181E-025
250.88026 7.8993786E-023 3.1962954E-025 3.1962692E-025
251.65193 7.9305975E-023 3.1958628E-025 3.1958369E-025
252.42598 7.9619076E-023 3.1954468E-025 3.1954211E-025
253.2024 7.993309E-023 3.1950475E-025 3.195022E-025
253.98122 8.0248021E-023 3.1946649E-025 3.1946396E-025
254.76243 8.056387E-023 3.194299E-025 3.1942739E-025
255.54604 8.088064E-023 3.19395E-025 3.1939251E-025
256.33206 8.1198332E-023 3.1936178E-025 3.1935931E-025
257.1205 8.1516948E-023 3.1933026E-025 3.193278E-025
257.91137 8.1836492E-023 3.1930043E-025 3.19298E-025
258.70467 8.2156964E-023 3.192723E-025 3.1926989E-025
259.50041 8.2478367E-023 3.1924589E-025 3.1924349E-025
260.29859 8.2800704E-023 3.1922118E-025 3.1921881E-025
261.09924 8.3123976E-023 3.191982E-025 3.1919585E-025
261.90234 8.3448186E-023 3.1917695E-025 3.1917461E-025
262.70792 8.3773336E-023 3.1915742E-025 3.191551E-025
263.51597 8.4099429E-023 3.1913963E-025 3.1913733E-025
264.3265 8.4426465E-023 3.1912358E-025 3.1912131E-025
265.13954 8.4754449E-023 3.1910929E-025 3.1910702E-025
265.95507 8.5083381E-023 3.1909674E-025 3.190945E-025
266.77311 8.5413265E-023 3.1908596E-025 3.1908373E-025
267.59366 8.5744103E-023 3.1907694E-025 3.1907473E-025
268.41674 8.6075896E-023 3.1906969E-025 3.190675E-025
269.24236 8.6408647E-023 3.1906422E-025 3.1906204E-025
270.07051 8.6742359E-023 3.1906053E-025 3.1905837E-025
270.90121 8.7077034E-023 3.1905863E-025 3.1905649E-025
271.73446 8.7412674E-023 3.1905852E-025 3.190564E-025
272.57028 8.7749282E-023 3.1906022E-025 3.1905811E-025
273.40866 8.8086859E-023 3.1906372E-025 3.1906162E-025
274.24963 8.842541E-023 3.1906903E-025 3.1906695E-025
275.09318 8.8764934E-023 3.1907616E-025 3.190741E-025
275.93933 8.9105436E-023 3.1908512E-025 3.1908307E-025
276.78808 8.9446917E-023 3.1909591E-025 3.1909387E-025
277.63944 8.978938E-023 3.1910853E-025 3.1910651E-025
278.49342 9.0132828E-023 3.1912299E-025 3.1912099E-025
279.35003 9.0477262E-023 3.1913931E-025 3.1913732E-025
280.20927 9.0822686E-023 3.1915748E-025 3.1915551E-025
281.07115 9.1169101E-023 3.1917751E-025 3.1917555E-025
281.93569 9.1516511E-023 3.1919941E-025 3.1919747E-025
282.80288 9.1864918E-023 3.1922318E-025 3.1922125E-025
283.67274 9.2214324E-023 3.1924883E-025 3.1924692E-025
284.54528 9.2564732E-023 3.1927637E-025 3.1927447E-025
285.4205 9.2916144E-023 3.193058E-025 3.1930391E-025
286.29841 9.3268563E-023 3.1933713E-025 3.1933525E-025
287.17903 9.3621991E-023 3.1937036E-025 3.193685E-025
288.06235 9.3976431E-023 3.194055E-025 3.1940366E-025
288.94839 9.4331886E-023 3.1944257E-025 3.1944073E-025
289.83715 9.4688358E-023 3.1948155E-025 3.1947973E-025
290.72865 9.504585E-023 3.1952247E-025 3.1952066E-025
291.62289 9.5404365E-023 3.1956532E-025 3.1956353E-025
292.51988 9.5763904E-023 3.1961012E-025 3.1960834E-025
293.41963 9.6124471E-023 3.1965687E-025 3.196551E-025
294.32215 9.6486068E-023 3.1970557E-025 3.1970382E-025
295.22744 9.6848699E-023 3.1975624E-025 3.197545E-025
296.13552 9.7212365E-023 3.1980888E-025 3.1980715E-025
297.04639 9.7577069E-023 3.1986349E-025 3.1986177E-025
297.96006 9.7942814E-023 3.1992009E-025 3.1991838E-025
298.87654 9.8309604E-023 3.1997868E-025 3.1997698E-025
299.79584 9.8677439E-023 3.2003926E-025 3.2003758E-025
300.71797 9.9046324E-023 3.2010184E-025 3.2010017E-025
301.64294 9.9416261E-023 3.2016644E-025 3.2016478E-025
302.57075 9.9787253E-023 3.2023305E-025 3.202314E-025
303.50142 1.001593E-022 3.2030169E-025 3.2030005E-025
304.43494 1.0053241E-022 3.2037235E-025 3.2037073E-025
305.37134 1.0090658E-022 3.2044506E-025 3.2044344E-025
306.31062 1.0128182E-022 3.205198E-025 3.205182E-025
307.25279 1.0165813E-022 3.205966E-025 3.2059501E-025
308.19785 1.0203551E-022 3.2067546E-025 3.2067387E-025
309.14583 1.0241396E-022 3.2075638E-025 3.207548E-025
310.09672 1.0279349E-022 3.2083937E-025 3.2083781E-025
311.05053 1.031741E-022 3.2092444E-025 3.2092289E-025
312.00728 1.035558E-022 3.210116E-025 3.2101005E-025
312.96697 1.0393858E-022 3.2110084E-025 3.2109931E-025
313.92961 1.0432245E-022 3.2119219E-025 3.2119067E-025
314.89521 1.0470741E-022 3.2128565E-025 3.2128414E-025
315.86378 1.0509346E-022 3.2138122E-025 3.2137972E-025
316.83534 1.0548062E-022 3.2147891E-025 3.2147742E-025
317.80988 1.0586887E-022 3.2157873E-025 3.2157725E-025
318.78741 1.0625823E-022 3.2168068E-025 3.2167921E-025
319.76796 1.066487E-022 3.2178478E-025 3.2178332E-025
320.75152 1.0704027E-022 3.2189103E-025 3.2188958E-025
321.73811 1.0743296E-022 3.2199944E-025 3.2199799E-025
322.72773 1.0782676E-022 3.2211001E-025 3.2210857E-025
323.72039 1.0822168E-022 3.2222275E-025 3.2222133E-025
324.71611 1.0861773E-022 3.2233768E-025 3.2233626E-025
325.71489 1.090149E-022 3.2245479E-025 3.2245338E-025
326.71674 1.0941319E-022 3.225741E-025 3.2257269E-025
327.72168 1.0981262E-022 3.2269561E-025 3.2269421E-025
328.7297 1.1021318E-022 3.2281933E-025 3.2281794E-025
329.74083 1.1061488E-022 3.2294526E-025 3.2294389E-025
330.75506 1.1101772E-022 3.2307343E-025 3.2307206E-025
331.77242 1.1142171E-022 3.2320382E-025 3.2320246E-025
332.7929 1.1182684E-022 3.2333646E-025 3.2333511E-025
333.81653 1.1223312E-022 3.2347135E-025 3.2347E-025
334.8433 1.1264056E-022 3.2360849E-025 3.2360716E-025
335.87323 1.1304915E-022 3.237479E-025 3.2374657E-025
336.90633 1.134589E-022 3.2388958E-025 3.2388826E-025
337.94261 1.1386981E-022 3.2403354E-025 3.2403223E-025
338.98207 1.1428189E-022 3.241798E-025 3.2417849E-025
340.02473 1.1469514E-022 3.2432835E-025 3.2432705E-025
341.0706 1.1510957E-022 3.244792E-025 3.2447792E-025
342.11968 1.1552517E-022 3.2463238E-025 3.2463109E-025
343.17199 1.1594195E-022 3.2478787E-025 3.247866E-025
344.22754 1.1635991E-022 3.249457E-025 3.2494443E-025
345.28634 1.1677905E-022 3.2510586E-025 3.251046E-025
346.34839 1.1719939E-022 3.2526838E-025 3.2526713E-025
347.41371 1.1762092E-022 3.2543325E-025 3.2543201E-025
348.4823 1.1804365E-022 3.256005E-025 3.2559926E-025
349.55418 1.1846757E-022 3.2577012E-025 3.2576889E-025
350.62936 1.188927E-022 3.2594212E-025 3.259409E-025
351.70785 1.1931904E-022 3.2611653E-025 3.2611531E-025
352.78965 1.1974658E-022 3.2629333E-025 3.2629212E-025
353.87478 1.2017534E-022 3.2647256E-025 3.2647135E-025
354.96325 1.2060531E-022 3.2665421E-025 3.2665301E-025
356.05507 1.2103651E-022 3.268383E-025 3.2683711E-025
357.15024 1.2146893E-022 3.2702484E-025 3.2702365E-025
358.24879 1.2190257E-022 3.2721383E-025 3.2721265E-025
359.35071 1.2233745E-022 3.274053E-025 3.2740413E-025
360.45602 1.2277356E-022 3.2759925E-025 3.2759808E-025
361.56473 1.2321091E-022 3.277957E-025 3.2779454E-025
362.67685 1.2364951E-022 3.2799465E-025 3.279935E-025
363.7924 1.2408934E-022 3.2819612E-025 3.2819498E-025
364.91137 1.2453043E-022 3.2840014E-025 3.2839899E-025
366.03379 1.2497277E-022 3.286067E-025 3.2860556E-025
367.15965 1.2541636E-022 3.2881583E-025 3.288147E-025
368.28898 1.2586121E-022 3.2902754E-025 3.2902642E-025
369.42179 1.2630733E-022 3.2924186E-025 3.2924074E-025
370.55808 1.2675471E-022 3.2945879E-025 3.2945768E-025
371.69786 1.2720336E-022 3.2967837E-025 3.2967726E-025
372.84115 1.2765329E-022 3.299006E-025 3.298995E-025
373.98796 1.281045E-022 3.3012553E-025 3.3012443E-025
375.13829 1.2855698E-022 3.3035316E-025 3.3035207E-025
376.29216 1.2901076E-022 3.3058354E-025 3.3058246E-025
377.44959 1.2946582E-022 3.3081669E-025 3.3081561E-025
378.61057 1.2992218E-022 3.3105264E-025 3.3105157E-025
379.77512 1.3037983E-022 3.3129145E-025 3.3129038E-025
380.94325 1.3083878E-022 3.3153314E-025 3.3153207E-025
382.11498 1.3129904E-022 3.3177777E-025 3.3177671E-025
383.29031 1.3176061E-022 3.3202539E-025 3.3202434E-025
384.46926 1.3222348E-022 3.3227608E-025 3.3227503E-025
385.65183 1.3268768E-022 3.325299E-025 3.3252885E-025
386.83804 1.3315319E-022 3.3278694E-025 3.327859E-025
388.0279 1.3362003E-022 3.3304731E-025 3.3304627E-025
389.22142 1.3408819E-022 3.3331112E-025 3.3331009E-025
390.41861 1.3455769E-022 3.3357852E-025 3.335775E-025
391.61948 1.3502853E-022 3.338497E-025 3.3384868E-025
392.82405 1.355007E-022 3.3412485E-025 3.3412383E-025
394.03232 1.3597421E-022 3.3440424E-025 3.3440323E-025
395.24431 1.3644908E-022 3.346882E-025 3.3468719E-025
396.46002 1.3692529E-022 3.3497714E-025 3.3497614E-025
397.67948 1.3740286E-022 3.3527158E-025 3.3527058E-025
398.90268 1.3788179E-022 3.3557221E-025 3.3557121E-025
400.12965 1.3836209E-022 3.358799E-025 3.3587891E-025
401.36039 1.3884375E-022 3.3619587E-025 3.3619488E-025
402.59492 1.3932678E-022 3.3652171E-025 3.3652073E-025
403.83324 1.3981119E-022 3.3685971E-025 3.3685873E-025
405.07538 1.4029698E-022 3.3721308E-025 3.372121E-025
406.32133 1.4078415E-022 3.3758656E-025 3.3758559E-025
407.57112 1.4127272E-022 3.3798734E-025 3.3798637E-025
408.82475 1.4176267E-022 3.3842678E-025 3.3842581E-025
410.08224 1.4225402E-022 3.389237E-025 3.3892274E-025
411.34359 1.4274677E-022 3.3951117E-025 3.3951021E-025
412.60883 1.4324093E-022 3.4025178E-025 3.4025082E-025
413.87795 1.437365E-022 3.4127613E-025 3.4127517E-025
415.15098 1.4423348E-022 3.4289576E-025 3.4289479E-025
416.42793 1.4473187E-022 3.4601542E-025 3.4601444E-025
417.7088 1.4523169E-022 3.5426246E-025 3.542614E-025
418.99361 1.4573294E-022 3.9572474E-025 3.9572328E-025
420.28238 1.4623562E-022 5.8929323E-024 5.8881534E-024
421.57511 1.4673973E-022 3.8849656E-025 3.884952E-025
422.87181 1.4724528E-022 3.5384193E-025 3.5384091E-025
424.17251 1.4775227E-022 3.4712646E-025 3.4712551E-025
425.4772 1.4826072E-022 3.4495001E-025 3.4494907E-025
426.78591 1.4877061E-022 3.4412111E-025 3.4412019E-025
428.09864 1.4928196E-022 3.4382903E-025 3.4382812E-025
429.41541 1.4979478E-022 3.437926E-025 3.437917E-025
430.73623 1.5030906E-022 3.4389376E-025 3.4389286E-025
432.06111 1.508248E-022 3.4407599E-025 3.4407509E-025
433.39007 1.5134203E-022 3.4430951E-025 3.4430862E-025
434.72312 1.5186073E-022 3.4457746E-025 3.4457657E-025
436.06027 1.5238092E-022 3.448697E-025 3.4486882E-025
437.40153 1.5290259E-022 3.4517986E-025 3.4517898E-025
438.74691 1.5342576E-022 3.4550377E-025 3.4550289E-025
440.09643 1.5395042E-022 3.4583861E-025 3.4583774E-025
441.45011 1.5447659E-022 3.4618242E-025 3.4618155E-025
442.80795 1.5500426E-022 3.4653382E-025 3.4653295E-025
444.16996 1.5553344E-022 3.4689179E-025 3.4689092E-025
445.53616 1.5606414E-022 3.4725558E-025 3.4725472E-025
446.90657 1.5659636E-022 3.4762463E-025 3.4762378E-025
448.28119 1.5713011E-022 3.4799853E-025 3.4799767E-025
449.66004 1.5766538E-022 3.4837693E-025 3.4837608E-025
451.04313 1.5820219E-022 3.4875958E-025 3.4875873E-025
452.43047 1.5874053E-022 3.4914628E-025 3.4914544E-025
453.82209 1.5928042E-022 3.4953687E-025 3.4953603E-025
455.21798 1.5982186E-022 3.4993122E-025 3.4993038E-025
456.61816 1.6036486E-022 3.5032923E-025 3.503284E-025
458.02266 1.6090941E-022 3.5073082E-025 3.5072998E-025
459.43147 1.6145552E-022 3.5113591E-025 3.5113508E-025
460.84462 1.620032E-022 3.5154446E-025 3.5154364E-025
462.26211 1.6255245E-022 3.5195643E-025 3.519556E-025
463.68396 1.6310328E-022 3.5237176E-025 3.5237094E-025
465.11019 1.6365569E-022 3.5279044E-025 3.5278962E-025
466.5408 1.6420969E-022 3.5321245E-025 3.5321163E-025
467.97581 1.6476528E-022 3.5363776E-025 3.5363694E-025
469.41524 1.6532246E-022 3.5406635E-025 3.5406554E-025
470.8591 1.6588125E-022 3.5449822E-025 3.5449741E-025
472.30739 1.6644165E-022 3.5493336E-025 3.5493255E-025
473.76014 1.6700365E-022 3.5537176E-025 3.5537095E-025
475.21736 1.6756728E-022 3.5581341E-025 3.5581261E-025
476.67906 1.6813252E-022 3.5625831E-025 3.5625751E-025
478.14526 1.6869939E-022 3.5670647E-025 3.5670567E-025
479.61597 1.6926789E-022 3.5715787E-025 3.5715707E-025
481.0912 1.6983803E-022 3.5761252E-025 3.5761173E-025
482.57096 1.7040981E-022 3.5807042E-025 3.5806963E-025
484.05528 1.7098324E-022 3.5853158E-025 3.5853079E-025
485.54417 1.7155832E-022 3.5899599E-025 3.589952E-025
487.03763 1.7213505E-022 3.5946366E-025 3.5946288E-025
488.53569 1.7271345E-022 3.5993459E-025 3.5993381E-025
490.03836 1.7329352E-022 3.6040879E-025 3.6040801E-025
491.54565 1.7387525E-022 3.6088627E-025 3.6088549E-025
493.05757 1.7445867E-022 3.6136701E-025 3.6136624E-025
494.57415 1.7504377E-022 3.6185105E-025 3.6185027E-025
496.09539 1.7563055E-022 3.6233837E-025 3.623376E-025
497.62131 1.7621903E-022 3.6282898E-025 3.6282821E-025
499.15192 1.7680921E-022 3.633229E-025 3.6332213E-025
500.68724 1.7740109E-022 3.6382012E-025 3.6381935E-025
502.22728 1.7799468E-022 3.6432066E-025 3.6431989E-025
503.77206 1.7858998E-022 3.6482451E-025 3.6482375E-025
505.32159 1.7918701E-022 3.653317E-025 3.6533094E-025
506.87589 1.7978575E-022 3.6584222E-025 3.6584146E-025
508.43497 1.8038623E-022 3.6635608E-025 3.6635532E-025
509.99884 1.8098845E-022 3.6687329E-025 3.6687253E-025
511.56753 1.8159241E-022 3.6739385E-025 3.673931E-025
513.14103 1.8219811E-022 3.6791779E-025 3.6791704E-025
514.71938 1.8280556E-022 3.6844509E-025 3.6844434E-025
516.30259 1.8341478E-022 3.6897577E-025 3.6897502E-025
517.89066 1.8402575E-022 3.6950984E-025 3.695091E-025
519.48362 1.846385E-022 3.700473E-025 3.7004656E-025
521.08148 1.8525301E-022 3.7058817E-025 3.7058743E-025
522.68425 1.8586931E-022 3.7113245E-025 3.7113171E-025
524.29195 1.8648739E-022 3.7168015E-025 3.7167941E-025
525.9046 1.8710727E-022 3.7223127E-025 3.7223053E-025
527.52221 1.8772894E-022 3.7278583E-025 3.7278509E-025
529.14479 1.8835241E-022 3.7334383E-025 3.733431E-025
530.77236 1.8897769E-022 3.7390528E-025 3.7390455E-025
532.40495 1.8960478E-022 3.7447019E-025 3.7446946E-025
534.04255 1.9023369E-022 3.7503857E-025 3.7503784E-025
535.68519 1.9086443E-022 3.7561043E-025 3.756097E-025
537.33288 1.9149699E-022 3.7618576E-025 3.7618504E-025
538.98564 1.921314E-022 3.767646E-025 3.7676387E-025
540.64348 1.9276764E-022 3.7734693E-025 3.773462E-025
542.30642 1.9340573E-022 3.7793277E-025 3.7793205E-025
543.97448 1.9404567E-022 3.7852213E-025 3.7852141E-025
545.64767 1.9468748E-022 3.7911501E-025 3.7911429E-025
547.326 1.9533114E-022 3.7971143E-025 3.7971071E-025
549.0095 1.9597668E-022 3.8031139E-025 3.8031067E-025
550.69818 1.966241E-022 3.809149E-025 3.8091419E-025
552.39205 1.972734E-022 3.8152197E-025 3.8152126E-025
554.09112 1.9792458E-022 3.8213261E-025 3.821319E-025
555.79543 1.9857766E-022 3.8274683E-025 3.8274612E-025
557.50498 1.9923264E-022 3.8336463E-025 3.8336392E-025
559.21978 1.9988953E-022 3.8398603E-025 3.8398532E-025
560.93986 2.0054833E-022 3.8461102E-025 3.8461032E-025
562.66524 2.0120904E-022 3.8523963E-025 3.8523893E-025
564.39591 2.0187168E-022 3.8587186E-025 3.8587116E-025
566.13192 2.0253625E-022 3.8650772E-025 3.8650701E-025
567.87326 2.0320276E-022 3.8714721E-025 3.8714651E-025
569.61995 2.0387121E-022 3.8779035E-025 3.8778965E-025
571.37202 2.0454161E-022 3.8843715E-025 3.8843644E-025
573.12948 2.0521396E-022 3.890876E-025 3.890869E-025
574.89235 2.0588827E-022 3.8974173E-025 3.8974103E-025
576.66064 2.0656455E-022 3.9039954E-025 3.9039884E-025
578.43436 2.072428E-022 3.9106104E-025 3.9106034E-025
580.21354 2.0792303E-022 3.9172623E-025 3.9172554E-025
581.9982 2.0860525E-022 3.9239513E-025 3.9239444E-025
583.78834 2.0928946E-022 3.9306775E-025 3.9306706E-025
585.58399 2.0997566E-022 3.9374409E-025 3.937434E-025
587.38517 2.1066387E-022 3.9442417E-025 3.9442348E-025
589.19188 2.1135409E-022 3.9510798E-025 3.9510729E-025
591.00415 2.1204633E-022 3.9579555E-025 3.9579486E-025
592.82199 2.1274059E-022 3.9648688E-025 3.9648619E-025
594.64543 2.1343688E-022 3.9718197E-025 3.9718129E-025
596.47448 2.141352E-022 3.9788085E-025 3.9788016E-025
598.30915 2.1483557E-022 3.9858351E-025 3.9858282E-025
600.14946 2.1553799E-022 3.9928996E-025 3.9928927E-025
601.99543 2.1624246E-022 4.0000022E-025 3.9999953E-025
603.84709 2.1694899E-022 4.0071429E-025 4.007136E-025
605.70443 2.1765759E-022 4.0143218E-025 4.014315E-025
607.5675 2.1836826E-022 4.021539E-025 4.0215322E-025
609.43629 2.1908102E-022 4.0287947E-025 4.0287879E-025
611.31083 2.1979586E-022 4.0360888E-025 4.036082E-025
613.19113 2.205128E-022 4.0434215E-025 4.0434147E-025
615.07722 2.2123184E-022 4.0507929E-025 4.0507861E-025
616.96911 2.2195298E-022 4.058203E-025 4.0581962E-025
618.86682 2.2267624E-022 4.065652E-025 4.0656452E-025
620.77037 2.2340162E-022 4.0731399E-025 4.0731332E-025
622.67977 2.2412913E-022 4.0806669E-025 4.0806601E-025
624.59504 2.2485877E-022 4.088233E-025 4.0882262E-025
626.51621 2.2559055E-022 4.0958383E-025 4.0958315E-025
628.44328 2.2632448E-022 4.1034829E-025 4.1034761E-025
630.37629 2.2706056E-022 4.1111669E-025 4.1111601E-025
632.31523 2.2779881E-022 4.1188904E-025 4.1188836E-025
634.26014 2.2853922E-022 4.1266534E-025 4.1266467E-025
636.21104 2.292818E-022 4.1344562E-025 4.1344494E-025
638.16793 2.3002657E-022 4.1422987E-025 4.142292E-025
640.13085 2.3077352E-022 4.150181E-025 4.1501743E-025
642.0998 2.3152268E-022 4.1581033E-025 4.1580966E-025
644.07481 2.3227403E-022 4.1660657E-025 4.166059E-025
646.05589 2.3302759E-022 4.1740682E-025 4.1740615E-025
648.04307 2.3378337E-022 4.1821109E-025 4.1821042E-025
650.03635 2.3454137E-022 4.190194E-025 4.1901873E-025
652.03577 2.353016E-022 4.1983174E-025 4.1983107E-025
654.04134 2.3606406E-022 4.2064814E-025 4.2064747E-025
656.05308 2.3682877E-022 4.214686E-025 4.2146793E-025
658.07101 2.3759574E-022 4.2229312E-025 4.2229246E-025
660.09514 2.3836496E-022 4.2312173E-025 4.2312106E-025
662.1255 2.3913644E-022 4.2395442E-025 4.2395376E-025
664.1621 2.399102E-022 4.2479122E-025 4.2479055E-025
666.20497 2.4068623E-022 4.2563212E-025 4.2563145E-025
668.25412 2.4146456E-022 4.2647713E-025 4.2647647E-025
670.30958 2.4224518E-022 4.2732628E-025 4.2732561E-025
672.37136 2.4302809E-022 4.2817956E-025 4.2817889E-025
674.43947 2.4381332E-022 4.2903698E-025 4.2903632E-025
676.51395 2.4460086E-022 4.2989856E-025 4.298979E-025
678.59481 2.4539073E-022 4.3076431E-025 4.3076364E-025
680.68208 2.4618292E-022 4.3163422E-025 4.3163356E-025
682.77576 2.4697745E-022 4.3250833E-025 4.3250766E-025
684.87588 2.4777433E-022 4.3338662E-025 4.3338596E-025
686.98246 2.4857356E-022 4.3426912E-025 4.3426846E-025
689.09552 2.4937515E-022 4.3515584E-025 4.3515518E-025
691.21508 2.5017911E-022 4.3604677E-025 4.3604611E-025
693.34116 2.5098544E-022 4.3694194E-025 4.3694128E-025
695.47378 2.5179415E-022 4.3784135E-025 4.3784069E-025
697.61296 2.5260525E-022 4.3874502E-025 4.3874435E-025
699.75872 2.5341875E-022 4.3965294E-025 4.3965228E-025
701.91107 2.5423466E-022 4.4056514E-025 4.4056447E-025
704.07005 2.5505297E-022 4.4148161E-025 4.4148095E-025
706.23567 2.5587371E-022 4.4240238E-025 4.4240172E-025
708.40795 2.5669687E-022 4.4332745E-025 4.4332679E-025
710.58691 2.5752247E-022 4.4425684E-025 4.4425618E-025
712.77258 2.5835051E-022 4.4519054E-025 4.4518988E-025
714.96497 2.59181E-022 4.4612857E-025 4.4612791E-025
717.1641 2.6001395E-022 4.4707095E-025 4.4707029E-025
719.36999 2.6084937E-022 4.4801768E-025 4.4801702E-025
721.58267 2.6168726E-022 4.4896877E-025 4.4896811E-025
723.80216 2.6252763E-022 4.4992423E-025 4.4992357E-025
726.02847 2.6337049E-022 4.5088407E-025 4.5088341E-025
728.26163 2.6421584E-022 4.518483E-025 4.5184764E-025
730.50166 2.650637E-022 4.5281694E-025 4.5281628E-025
732.74858 2.6591408E-022 4.5378999E-025 4.5378933E-025
735.00241 2.6676697E-022 4.5476746E-025 4.547668E-025
737.26317 2.676224E-022 4.5574936E-025 4.557487E-025
739.53089 2.6848036E-022 4.5673571E-025 4.5673505E-025
741.80558 2.6934086E-022 4.5772651E-025 4.5772585E-025
744.08727 2.7020392E-022 4.5872178E-025 4.5872112E-025
746.37598 2.7106953E-022 4.5972152E-025 4.5972086E-025
748.67172 2.7193772E-022 4.6072574E-025 4.6072508E-025
750.97453 2.7280848E-022 4.6173446E-025 4.617338E-025
753.28442 2.7368183E-022 4.6274769E-025 4.6274703E-025
755.60142 2.7455777E-022 4.6376543E-025 4.6376477E-025
757.92554 2.7543631E-022 4.6478771E-025 4.6478704E-025
760.25681 2.7631746E-022 4.6581452E-025 4.6581386E-025
762.59525 2.7720123E-022 4.6684588E-025 4.6684522E-025
764.94089 2.7808762E-022 4.678818E-025 4.6788114E-025
767.29374 2.7897665E-022 4.6892229E-025 4.6892163E-025
769.65382 2.7986832E-022 4.6996737E-025 4.6996671E-025
772.02117 2.8076264E-022 4.7101704E-025 4.7101638E-025
774.3958 2.8165962E-022 4.7207132E-025 4.7207065E-025
776.77773 2.8255927E-022 4.7313021E-025 4.7312955E-025
779.16699 2.8346159E-022 4.7419374E-025 4.7419308E-025
781.56359 2.8436659E-022 4.7526191E-025 4.7526125E-025
783.96757 2.8527429E-022 4.7633474E-025 4.7633407E-025
