Low frequency,SR785 noise (V/sqrt(Hz)),0V output noise (V/sqrt(Hz)),HV output noise (V/sqrt(Hz)),Mid frequency,SR785 noise (V/sqrt(Hz)),0V output noise (V/sqrt(Hz)),HV output noise (V/sqrt(Hz)),High frequency,SR785 noise (V/sqrt(Hz)),0V output noise (V/sqrt(Hz)),HV output noise (V/sqrt(Hz)),
1.402500e+02,8.916206e-09,6.211155e-08,2.017482e-07,2.244000e+03,7.576571e-09,5.735826e-08,1.325484e-07,7.180800e+04,8.349921e-09,6.670944e-08,7.134884e-08,
1.405000e+02,9.109081e-09,5.627527e-08,1.755522e-07,2.248000e+03,7.580399e-09,6.035451e-08,1.460132e-07,7.193600e+04,8.379954e-09,6.948229e-08,7.212814e-08,
1.407500e+02,8.815611e-09,5.519000e-08,1.378386e-07,2.252000e+03,7.963116e-09,5.705495e-08,1.507901e-07,7.206400e+04,8.363060e-09,7.207763e-08,7.037669e-08,
1.410000e+02,8.139859e-09,6.409304e-08,1.494320e-07,2.256000e+03,8.414454e-09,5.897618e-08,1.480425e-07,7.219200e+04,8.178074e-09,7.237517e-08,7.173475e-08,
1.412500e+02,8.390652e-09,6.369646e-08,1.498184e-07,2.260000e+03,8.749942e-09,6.121194e-08,1.406133e-07,7.232000e+04,8.065911e-09,7.311316e-08,8.049747e-08,
1.415000e+02,9.386046e-09,5.660942e-08,1.368880e-07,2.264000e+03,9.041663e-09,5.952791e-08,1.284131e-07,7.244800e+04,8.152577e-09,8.095624e-08,9.633407e-08,
1.417500e+02,9.050283e-09,4.827105e-08,1.339395e-07,2.268000e+03,8.881383e-09,5.775360e-08,1.210435e-07,7.257600e+04,8.350544e-09,9.915629e-08,1.265709e-07,
1.420000e+02,8.740320e-09,5.460342e-08,1.491434e-07,2.272000e+03,8.620389e-09,5.946083e-08,1.287394e-07,7.270400e+04,8.479486e-09,1.197113e-07,1.532071e-07,
1.422500e+02,8.347373e-09,6.929427e-08,1.503941e-07,2.276000e+03,8.258218e-09,6.043349e-08,1.411369e-07,7.283200e+04,8.471315e-09,1.183974e-07,1.500125e-07,
1.425000e+02,8.488429e-09,7.346618e-08,1.718298e-07,2.280000e+03,8.296115e-09,6.011715e-08,1.409110e-07,7.296000e+04,8.398339e-09,9.850176e-08,1.194516e-07,
1.427500e+02,9.795055e-09,5.973271e-08,1.812792e-07,2.284000e+03,8.321402e-09,6.302493e-08,1.264820e-07,7.308800e+04,8.398320e-09,8.379585e-08,9.474105e-08,
1.430000e+02,8.727643e-09,5.323225e-08,1.795566e-07,2.288000e+03,8.172401e-09,6.294153e-08,1.296440e-07,7.321600e+04,8.250913e-09,7.897065e-08,8.406310e-08,
1.432500e+02,7.760603e-09,6.712322e-08,1.812032e-07,2.292000e+03,8.121469e-09,6.794517e-08,1.456993e-07,7.334400e+04,8.166912e-09,7.427007e-08,7.408023e-08,
1.435000e+02,8.607810e-09,7.663776e-08,1.761035e-07,2.296000e+03,8.460663e-09,9.765942e-08,1.616422e-07,7.347200e+04,8.384316e-09,7.043249e-08,7.024452e-08,
1.437500e+02,8.782860e-09,6.859376e-08,1.801124e-07,2.300000e+03,8.537593e-09,1.119558e-07,1.591617e-07,7.360000e+04,8.544871e-09,6.898507e-08,7.035752e-08,
1.440000e+02,9.508818e-09,6.643023e-08,1.690462e-07,2.304000e+03,8.520438e-09,8.289614e-08,1.281038e-07,7.372800e+04,8.595514e-09,6.843263e-08,7.136325e-08,
1.442500e+02,1.038620e-08,6.653826e-08,1.708586e-07,2.308000e+03,8.326704e-09,5.928820e-08,1.188855e-07,7.385600e+04,8.517986e-09,6.847736e-08,7.130185e-08,
1.445000e+02,1.155043e-08,5.843218e-08,1.834529e-07,2.312000e+03,8.189127e-09,5.697106e-08,1.343567e-07,7.398400e+04,8.528973e-09,6.872622e-08,6.981202e-08,
1.447500e+02,1.196766e-08,5.224145e-08,1.718888e-07,2.316000e+03,7.879137e-09,5.686826e-08,1.358617e-07,7.411200e+04,8.539112e-09,6.867899e-08,6.948908e-08,
1.450000e+02,1.090401e-08,5.807401e-08,1.717117e-07,2.320000e+03,7.005759e-09,5.535592e-08,1.348229e-07,7.424000e+04,8.337059e-09,6.795651e-08,7.094599e-08,
1.452500e+02,1.067915e-08,6.678184e-08,1.716397e-07,2.324000e+03,7.426102e-09,5.683717e-08,1.306452e-07,7.436800e+04,8.265711e-09,6.795106e-08,7.256263e-08,
1.455000e+02,8.594135e-09,6.138619e-08,1.571717e-07,2.328000e+03,8.833768e-09,6.267418e-08,1.324738e-07,7.449600e+04,8.310957e-09,6.994284e-08,7.140361e-08,
1.457500e+02,7.485697e-09,5.160443e-08,1.607613e-07,2.332000e+03,9.084650e-09,6.327031e-08,1.380596e-07,7.462400e+04,8.352855e-09,7.144965e-08,6.991635e-08,
1.460000e+02,8.621165e-09,4.982620e-08,1.672440e-07,2.336000e+03,9.036104e-09,6.203433e-08,1.337146e-07,7.475200e+04,8.228621e-09,7.052225e-08,6.819869e-08,
1.462500e+02,8.738862e-09,5.389936e-08,1.783109e-07,2.340000e+03,8.694398e-09,5.888494e-08,1.347032e-07,7.488000e+04,8.015800e-09,6.813065e-08,6.933605e-08,
1.465000e+02,9.286409e-09,6.011517e-08,1.803220e-07,2.344000e+03,8.259977e-09,6.058151e-08,1.460233e-07,7.500800e+04,8.138769e-09,6.796330e-08,7.090284e-08,
1.467500e+02,9.964380e-09,5.843424e-08,1.720786e-07,2.348000e+03,8.458657e-09,6.481522e-08,1.482788e-07,7.513600e+04,8.313238e-09,6.990453e-08,6.965163e-08,
1.470000e+02,1.011824e-08,5.824367e-08,1.666955e-07,2.352000e+03,8.373037e-09,5.927896e-08,1.396681e-07,7.526400e+04,8.395462e-09,7.026134e-08,6.839943e-08,
1.472500e+02,9.279560e-09,5.350443e-08,1.621023e-07,2.356000e+03,8.518529e-09,6.100382e-08,1.349258e-07,7.539200e+04,8.500348e-09,6.904835e-08,6.912011e-08,
1.475000e+02,8.559011e-09,5.678839e-08,1.567581e-07,2.360000e+03,8.241623e-09,6.325697e-08,1.303678e-07,7.552000e+04,8.384224e-09,6.731941e-08,6.999262e-08,
1.477500e+02,8.687050e-09,6.144411e-08,1.433041e-07,2.364000e+03,8.436248e-09,5.949198e-08,1.239464e-07,7.564800e+04,8.230501e-09,6.758446e-08,6.957512e-08,
1.480000e+02,8.846309e-09,6.348922e-08,1.593993e-07,2.368000e+03,8.819425e-09,5.648642e-08,1.316006e-07,7.577600e+04,8.290396e-09,6.978022e-08,6.921070e-08,
1.482500e+02,8.577996e-09,7.123471e-08,1.937386e-07,2.372000e+03,8.692432e-09,5.731639e-08,1.377314e-07,7.590400e+04,8.394927e-09,6.994031e-08,6.927068e-08,
1.485000e+02,8.856260e-09,6.520415e-08,1.905114e-07,2.376000e+03,8.213890e-09,5.698377e-08,1.276035e-07,7.603200e+04,8.446666e-09,6.788685e-08,6.864937e-08,
1.487500e+02,9.798883e-09,5.878611e-08,1.732112e-07,2.380000e+03,8.366421e-09,5.710960e-08,1.255623e-07,7.616000e+04,8.642034e-09,6.617311e-08,6.906245e-08,
1.490000e+02,9.978635e-09,6.129802e-08,1.738153e-07,2.384000e+03,8.592173e-09,5.849798e-08,1.244559e-07,7.628800e+04,8.560872e-09,6.805260e-08,7.044510e-08,
1.492500e+02,8.559011e-09,7.740332e-08,1.786550e-07,2.388000e+03,8.707103e-09,6.122377e-08,1.195093e-07,7.641600e+04,8.379751e-09,7.130279e-08,7.159304e-08,
1.495000e+02,1.378380e-08,3.492348e-07,3.548420e-07,2.392000e+03,8.073459e-09,6.863196e-08,1.131595e-07,7.654400e+04,8.351058e-09,7.144887e-08,7.303959e-08,
1.497500e+02,4.298378e-08,8.451026e-07,1.097612e-06,2.396000e+03,7.633368e-09,8.941675e-08,1.369696e-07,7.667200e+04,8.328733e-09,7.041147e-08,7.501421e-08,
1.500000e+02,6.924589e-08,9.413644e-07,1.685636e-06,2.400000e+03,8.314699e-09,9.776445e-08,1.669607e-07,7.680000e+04,8.421146e-09,7.067915e-08,7.688951e-08,
1.502500e+02,5.412715e-08,4.901016e-07,1.243342e-06,2.404000e+03,8.407325e-09,7.699283e-08,1.540085e-07,7.692800e+04,8.343579e-09,7.512630e-08,7.868218e-08,
1.505000e+02,2.160175e-08,1.124928e-07,4.402048e-07,2.408000e+03,8.068568e-09,6.647080e-08,1.410413e-07,7.705600e+04,8.291306e-09,8.062953e-08,7.973762e-08,
1.507500e+02,1.086819e-08,5.751762e-08,1.710232e-07,2.412000e+03,8.043660e-09,6.474132e-08,1.406464e-07,7.718400e+04,8.273392e-09,8.405091e-08,8.172545e-08,
1.510000e+02,1.088834e-08,6.526109e-08,1.614696e-07,2.416000e+03,8.220747e-09,6.251899e-08,1.232495e-07,7.731200e+04,8.263424e-09,8.353680e-08,8.263832e-08,
1.512500e+02,1.001155e-08,6.017890e-08,1.450817e-07,2.420000e+03,8.060510e-09,5.714817e-08,1.214985e-07,7.744000e+04,8.266527e-09,8.207219e-08,8.084698e-08,
1.515000e+02,8.128695e-09,5.435721e-08,1.356912e-07,2.424000e+03,7.984512e-09,5.369475e-08,1.382513e-07,7.756800e+04,8.340886e-09,8.042141e-08,7.849400e-08,
1.517500e+02,6.392009e-09,5.684410e-08,1.410021e-07,2.428000e+03,7.195428e-09,5.208961e-08,1.475576e-07,7.769600e+04,8.293656e-09,7.851761e-08,7.648502e-08,
1.520000e+02,8.346621e-09,5.016875e-08,1.644576e-07,2.432000e+03,7.562676e-09,5.352006e-08,1.504757e-07,7.782400e+04,8.153402e-09,7.634273e-08,7.570510e-08,
1.522500e+02,9.700657e-09,5.715577e-08,1.821987e-07,2.436000e+03,8.139698e-09,5.751181e-08,1.453320e-07,7.795200e+04,8.108336e-09,7.488756e-08,7.759554e-08,
1.525000e+02,9.108861e-09,6.420630e-08,1.915251e-07,2.440000e+03,8.527962e-09,5.772520e-08,1.419662e-07,7.808000e+04,8.287502e-09,7.565275e-08,7.992441e-08,
1.527500e+02,9.108261e-09,6.207930e-08,1.816793e-07,2.444000e+03,8.361847e-09,5.918447e-08,1.363832e-07,7.820800e+04,8.490516e-09,8.301792e-08,8.620862e-08,
1.530000e+02,9.622561e-09,6.539803e-08,1.407548e-07,2.448000e+03,8.209273e-09,6.320809e-08,1.322966e-07,7.833600e+04,8.568960e-09,9.114423e-08,9.595004e-08,
1.532500e+02,9.380297e-09,6.714556e-08,1.086359e-07,2.452000e+03,8.070499e-09,5.651192e-08,1.348263e-07,7.846400e+04,8.555009e-09,8.027197e-08,8.672431e-08,
1.535000e+02,9.550251e-09,7.219001e-08,1.192949e-07,2.456000e+03,7.926165e-09,5.405665e-08,1.322352e-07,7.859200e+04,8.512713e-09,6.896008e-08,7.390305e-08,
1.537500e+02,9.484960e-09,6.841903e-08,1.446155e-07,2.460000e+03,7.731041e-09,5.977470e-08,1.230406e-07,7.872000e+04,8.444681e-09,6.821860e-08,7.352468e-08,
1.540000e+02,9.548846e-09,6.394423e-08,1.583538e-07,2.464000e+03,7.791235e-09,6.512366e-08,1.278018e-07,7.884800e+04,8.419963e-09,6.851082e-08,7.403177e-08,
1.542500e+02,9.265714e-09,6.995812e-08,1.930366e-07,2.468000e+03,8.015360e-09,6.495207e-08,1.311504e-07,7.897600e+04,8.303405e-09,6.772924e-08,7.166083e-08,
1.545000e+02,8.755515e-09,7.246550e-08,2.017475e-07,2.472000e+03,8.140270e-09,6.146152e-08,1.286370e-07,7.910400e+04,8.211942e-09,6.688362e-08,7.110242e-08,
1.547500e+02,8.278280e-09,6.878586e-08,1.502198e-07,2.476000e+03,8.387705e-09,5.627020e-08,1.287428e-07,7.923200e+04,8.348106e-09,6.581604e-08,7.182798e-08,
1.550000e+02,7.756122e-09,6.301898e-08,1.223469e-07,2.480000e+03,8.943029e-09,5.229958e-08,1.261467e-07,7.936000e+04,8.440603e-09,6.532870e-08,7.239679e-08,
1.552500e+02,7.726102e-09,6.105494e-08,1.635650e-07,2.484000e+03,9.426448e-09,5.528789e-08,1.302638e-07,7.948800e+04,8.316653e-09,6.684346e-08,7.234847e-08,
1.555000e+02,8.030229e-09,5.469282e-08,1.759696e-07,2.488000e+03,9.615443e-09,5.568448e-08,1.400605e-07,7.961600e+04,8.210355e-09,6.811390e-08,7.196755e-08,
1.557500e+02,7.672827e-09,6.636979e-08,1.655649e-07,2.492000e+03,8.862855e-09,5.572864e-08,1.400583e-07,7.974400e+04,8.313111e-09,6.998663e-08,7.420853e-08,
1.560000e+02,7.655812e-09,7.277534e-08,1.659187e-07,2.496000e+03,8.179708e-09,7.763057e-08,1.337983e-07,7.987200e+04,8.417577e-09,7.026527e-08,7.741854e-08,
1.562500e+02,8.390707e-09,6.411113e-08,1.742351e-07,2.500000e+03,8.423550e-09,8.769735e-08,1.468464e-07,8.000000e+04,8.299777e-09,7.106573e-08,7.864652e-08,
1.565000e+02,7.774487e-09,5.655648e-08,1.572573e-07,2.504000e+03,8.357956e-09,7.041811e-08,1.465655e-07,8.012800e+04,8.350746e-09,7.354115e-08,7.890348e-08,
1.567500e+02,7.920215e-09,5.473956e-08,1.541226e-07,2.508000e+03,8.120506e-09,5.888921e-08,1.516433e-07,8.025600e+04,8.279353e-09,7.428573e-08,8.082950e-08,
1.570000e+02,7.746488e-09,5.698783e-08,1.726554e-07,2.512000e+03,7.611758e-09,5.250303e-08,1.613971e-07,8.038400e+04,8.201796e-09,7.571840e-08,8.538671e-08,
1.572500e+02,7.849951e-09,5.496685e-08,1.828307e-07,2.516000e+03,7.110172e-09,5.171106e-08,1.582512e-07,8.051200e+04,8.158416e-09,7.789439e-08,8.972693e-08,
1.575000e+02,8.656487e-09,5.838299e-08,1.848541e-07,2.520000e+03,7.319267e-09,5.788787e-08,1.531163e-07,8.064000e+04,8.134998e-09,7.830170e-08,9.253656e-08,
1.577500e+02,9.369736e-09,4.944597e-08,1.667482e-07,2.524000e+03,8.290961e-09,6.280492e-08,1.522237e-07,8.076800e+04,8.286647e-09,7.839805e-08,9.669691e-08,
1.580000e+02,8.663333e-09,5.635936e-08,1.744726e-07,2.528000e+03,8.954230e-09,5.994959e-08,1.511883e-07,8.089600e+04,8.422144e-09,8.025593e-08,1.014406e-07,
1.582500e+02,8.221722e-09,6.636455e-08,1.638738e-07,2.532000e+03,8.767232e-09,5.819471e-08,1.550192e-07,8.102400e+04,8.616774e-09,8.384482e-08,1.050479e-07,
1.585000e+02,8.445776e-09,5.612144e-08,1.402667e-07,2.536000e+03,8.284664e-09,6.229096e-08,1.474541e-07,8.115200e+04,8.660879e-09,8.708413e-08,1.074870e-07,
1.587500e+02,9.789292e-09,4.866564e-08,1.670476e-07,2.540000e+03,8.680395e-09,6.177707e-08,1.500079e-07,8.128000e+04,8.464826e-09,9.088601e-08,1.102704e-07,
1.590000e+02,9.756414e-09,4.386744e-08,1.652996e-07,2.544000e+03,8.873507e-09,6.413760e-08,1.596580e-07,8.140800e+04,8.279008e-09,9.594614e-08,1.163338e-07,
1.592500e+02,9.898888e-09,4.394814e-08,1.446916e-07,2.548000e+03,8.347354e-09,6.690867e-08,1.574605e-07,8.153600e+04,8.208877e-09,1.023194e-07,1.286959e-07,
1.595000e+02,1.021439e-08,5.148479e-08,1.518689e-07,2.552000e+03,8.463079e-09,5.947441e-08,1.504810e-07,8.166400e+04,8.260775e-09,1.052022e-07,1.428238e-07,
1.597500e+02,9.880688e-09,6.096846e-08,1.712673e-07,2.556000e+03,8.641635e-09,6.022021e-08,1.441316e-07,8.179200e+04,8.409707e-09,1.089122e-07,1.525103e-07,
1.600000e+02,9.750118e-09,6.959819e-08,1.638249e-07,2.560000e+03,8.650407e-09,5.998363e-08,1.454702e-07,8.192000e+04,8.440826e-09,1.178672e-07,1.624976e-07,
1.602500e+02,7.425058e-09,5.929823e-08,1.559620e-07,2.564000e+03,8.074310e-09,6.170473e-08,1.458525e-07,8.204800e+04,8.278317e-09,1.273685e-07,1.733006e-07,
1.605000e+02,5.275774e-09,5.576084e-08,1.411873e-07,2.568000e+03,7.969676e-09,6.553949e-08,1.357274e-07,8.217600e+04,8.319027e-09,1.362271e-07,1.829586e-07,
1.607500e+02,6.679387e-09,6.364501e-08,1.454835e-07,2.572000e+03,8.951694e-09,6.225718e-08,1.443899e-07,8.230400e+04,8.313933e-09,1.444353e-07,1.915352e-07,
1.610000e+02,7.022563e-09,5.618069e-08,1.445766e-07,2.576000e+03,9.098746e-09,5.550198e-08,1.523402e-07,8.243200e+04,8.109226e-09,1.490959e-07,1.976431e-07,
1.612500e+02,8.192489e-09,4.746458e-08,1.624510e-07,2.580000e+03,8.339055e-09,5.346421e-08,1.393797e-07,8.256000e+04,8.112147e-09,1.534920e-07,2.067988e-07,
1.615000e+02,9.467731e-09,5.338126e-08,1.961192e-07,2.584000e+03,7.810644e-09,5.574939e-08,1.338537e-07,8.268800e+04,8.224863e-09,1.603918e-07,2.222627e-07,
1.617500e+02,1.056919e-08,5.898006e-08,1.769933e-07,2.588000e+03,7.956682e-09,5.881245e-08,1.448956e-07,8.281600e+04,8.374362e-09,1.710773e-07,2.446203e-07,
1.620000e+02,1.064076e-08,7.084394e-08,1.430255e-07,2.592000e+03,7.990897e-09,6.602441e-08,1.494995e-07,8.294400e+04,8.428879e-09,1.815284e-07,2.681384e-07,
1.622500e+02,9.963242e-09,8.166302e-08,1.391248e-07,2.596000e+03,8.040975e-09,9.333584e-08,1.626909e-07,8.307200e+04,8.304919e-09,1.982075e-07,2.933508e-07,
1.625000e+02,8.980874e-09,8.382585e-08,1.494941e-07,2.600000e+03,8.346713e-09,1.084510e-07,1.790257e-07,8.320000e+04,8.248993e-09,2.209423e-07,3.168690e-07,
1.627500e+02,9.045316e-09,7.678828e-08,1.413764e-07,2.604000e+03,8.462614e-09,8.495002e-08,1.796649e-07,8.332800e+04,8.273483e-09,2.421868e-07,3.331814e-07,
1.630000e+02,9.250568e-09,6.903235e-08,1.416593e-07,2.608000e+03,8.367964e-09,6.276873e-08,1.632833e-07,8.345600e+04,8.275009e-09,2.577729e-07,3.378513e-07,
1.632500e+02,9.047760e-09,6.177381e-08,1.594639e-07,2.612000e+03,8.496895e-09,5.792684e-08,1.482110e-07,8.358400e+04,8.218003e-09,2.708167e-07,3.353582e-07,
1.635000e+02,8.252507e-09,5.337335e-08,1.668533e-07,2.616000e+03,8.822195e-09,5.804035e-08,1.449992e-07,8.371200e+04,8.329904e-09,2.797209e-07,3.320449e-07,
1.637500e+02,7.760143e-09,5.433084e-08,1.382049e-07,2.620000e+03,8.519053e-09,6.065019e-08,1.464782e-07,8.384000e+04,8.289759e-09,2.760542e-07,3.394159e-07,
1.640000e+02,8.649589e-09,5.793873e-08,1.174260e-07,2.624000e+03,7.954062e-09,5.956832e-08,1.516746e-07,8.396800e+04,8.165890e-09,2.754447e-07,3.655464e-07,
1.642500e+02,9.239078e-09,6.416986e-08,1.383830e-07,2.628000e+03,7.897169e-09,6.296863e-08,1.496010e-07,8.409600e+04,8.156158e-09,2.828482e-07,3.966947e-07,
1.645000e+02,7.546965e-09,6.983625e-08,1.739644e-07,2.632000e+03,8.178757e-09,6.189337e-08,1.414770e-07,8.422400e+04,8.249899e-09,2.927343e-07,4.339677e-07,
1.647500e+02,6.962143e-09,6.324620e-08,1.946386e-07,2.636000e+03,8.452659e-09,5.825288e-08,1.504501e-07,8.435200e+04,8.356433e-09,3.125529e-07,4.664726e-07,
1.650000e+02,8.413105e-09,5.208641e-08,1.762842e-07,2.640000e+03,8.864140e-09,5.552587e-08,1.647164e-07,8.448000e+04,8.299541e-09,3.483900e-07,4.833825e-07,
1.652500e+02,9.130730e-09,6.210841e-08,1.593607e-07,2.644000e+03,8.868443e-09,6.061590e-08,1.666219e-07,8.460800e+04,8.265203e-09,3.778630e-07,4.841580e-07,
1.655000e+02,8.499097e-09,5.459616e-08,1.489881e-07,2.648000e+03,8.779929e-09,7.047543e-08,1.612705e-07,8.473600e+04,8.226237e-09,3.934877e-07,4.617671e-07,
1.657500e+02,8.126535e-09,4.749466e-08,1.320154e-07,2.652000e+03,8.961804e-09,6.366479e-08,1.540165e-07,8.486400e+04,8.254102e-09,3.996658e-07,4.229252e-07,
1.660000e+02,9.504726e-09,6.845195e-08,1.345589e-07,2.656000e+03,8.830278e-09,5.542732e-08,1.456873e-07,8.499200e+04,8.318370e-09,3.851817e-07,3.865710e-07,
1.662500e+02,1.044976e-08,7.573369e-08,1.668980e-07,2.660000e+03,8.664113e-09,5.232256e-08,1.452827e-07,8.512000e+04,8.451267e-09,3.563659e-07,3.564253e-07,
1.665000e+02,9.865079e-09,6.923214e-08,1.930547e-07,2.664000e+03,8.336491e-09,5.575655e-08,1.521002e-07,8.524800e+04,8.429120e-09,3.247067e-07,3.422645e-07,
1.667500e+02,9.449391e-09,6.449385e-08,1.927859e-07,2.668000e+03,8.407417e-09,6.270047e-08,1.437786e-07,8.537600e+04,8.311267e-09,2.995212e-07,3.424005e-07,
1.670000e+02,8.604710e-09,6.412365e-08,1.546813e-07,2.672000e+03,8.503839e-09,6.219992e-08,1.319845e-07,8.550400e+04,8.149499e-09,2.858939e-07,3.434209e-07,
1.672500e+02,8.474180e-09,6.892027e-08,1.332599e-07,2.676000e+03,8.113109e-09,5.814802e-08,1.369949e-07,8.563200e+04,8.128980e-09,2.846951e-07,3.380368e-07,
1.675000e+02,8.325497e-09,7.300070e-08,1.663337e-07,2.680000e+03,8.178757e-09,5.880205e-08,1.468103e-07,8.576000e+04,8.244321e-09,2.902587e-07,3.275078e-07,
1.677500e+02,7.381912e-09,6.221837e-08,1.613239e-07,2.684000e+03,8.685963e-09,5.928163e-08,1.451911e-07,8.588800e+04,8.403947e-09,2.924458e-07,3.165585e-07,
1.680000e+02,8.790577e-09,5.695812e-08,1.607897e-07,2.688000e+03,8.735197e-09,5.501890e-08,1.427325e-07,8.601600e+04,8.505389e-09,2.889620e-07,2.988799e-07,
1.682500e+02,9.342945e-09,6.557821e-08,1.610753e-07,2.692000e+03,8.637993e-09,6.448267e-08,1.503400e-07,8.614400e+04,8.419925e-09,2.764876e-07,2.744192e-07,
1.685000e+02,8.326868e-09,7.004282e-08,1.704125e-07,2.696000e+03,8.659834e-09,1.116979e-07,1.586438e-07,8.627200e+04,8.198032e-09,2.533283e-07,2.488398e-07,
1.687500e+02,8.861473e-09,6.351411e-08,1.980570e-07,2.700000e+03,8.664817e-09,1.204136e-07,1.668297e-07,8.640000e+04,8.143935e-09,2.298780e-07,2.280226e-07,
1.690000e+02,1.051113e-08,6.488271e-08,1.867900e-07,2.704000e+03,8.560985e-09,7.626306e-08,1.389296e-07,8.652800e+04,8.108799e-09,2.126124e-07,2.125956e-07,
1.692500e+02,1.050695e-08,6.299055e-08,1.753274e-07,2.708000e+03,8.363335e-09,6.105742e-08,1.338043e-07,8.665600e+04,8.222679e-09,1.967213e-07,1.984348e-07,
1.695000e+02,9.119629e-09,6.180780e-08,1.760805e-07,2.712000e+03,8.496167e-09,7.013101e-08,1.333065e-07,8.678400e+04,8.315192e-09,1.837668e-07,1.892956e-07,
1.697500e+02,9.065301e-09,6.435373e-08,1.737934e-07,2.716000e+03,8.210320e-09,7.404429e-08,1.227790e-07,8.691200e+04,8.409041e-09,1.770123e-07,1.832890e-07,
1.700000e+02,9.541301e-09,7.124996e-08,1.690325e-07,2.720000e+03,7.789559e-09,6.807517e-08,1.311202e-07,8.704000e+04,8.505800e-09,1.707980e-07,1.815930e-07,
1.702500e+02,9.466858e-09,7.046715e-08,1.669259e-07,2.724000e+03,7.552734e-09,6.213624e-08,1.296917e-07,8.716800e+04,8.336364e-09,1.632153e-07,1.745161e-07,
1.705000e+02,8.870527e-09,5.510426e-08,1.847177e-07,2.728000e+03,7.869091e-09,5.740545e-08,1.271454e-07,8.729600e+04,8.288467e-09,1.555743e-07,1.589287e-07,
1.707500e+02,8.800370e-09,4.910793e-08,1.906969e-07,2.732000e+03,8.888875e-09,5.572785e-08,1.276293e-07,8.742400e+04,8.310921e-09,1.487958e-07,1.415439e-07,
1.710000e+02,8.474870e-09,5.311753e-08,1.631340e-07,2.736000e+03,9.109141e-09,5.872502e-08,1.319185e-07,8.755200e+04,8.345430e-09,1.392479e-07,1.292187e-07,
1.712500e+02,8.165047e-09,5.151686e-08,1.519802e-07,2.740000e+03,8.577130e-09,5.672365e-08,1.487153e-07,8.768000e+04,8.161462e-09,1.284627e-07,1.235058e-07,
1.715000e+02,9.033129e-09,5.806585e-08,1.519765e-07,2.744000e+03,7.912044e-09,6.169376e-08,1.510569e-07,8.780800e+04,8.034462e-09,1.215547e-07,1.186525e-07,
1.717500e+02,9.029262e-09,5.262179e-08,1.518413e-07,2.748000e+03,8.178847e-09,7.453500e-08,1.427181e-07,8.793600e+04,8.236304e-09,1.138984e-07,1.110152e-07,
1.720000e+02,7.632245e-09,4.615851e-08,1.488731e-07,2.752000e+03,8.710699e-09,7.356352e-08,1.457036e-07,8.806400e+04,8.331331e-09,1.040236e-07,1.059580e-07,
1.722500e+02,9.521459e-09,5.323178e-08,1.517173e-07,2.756000e+03,8.483993e-09,7.041711e-08,1.451312e-07,8.819200e+04,8.289905e-09,9.757657e-08,1.025220e-07,
1.725000e+02,1.006952e-08,5.370749e-08,1.639924e-07,2.760000e+03,8.563843e-09,7.118983e-08,1.348251e-07,8.832000e+04,8.281081e-09,9.621674e-08,1.008259e-07,
1.727500e+02,9.198186e-09,5.904635e-08,1.765843e-07,2.764000e+03,8.374307e-09,6.877717e-08,1.333747e-07,8.844800e+04,8.386801e-09,9.761118e-08,9.924690e-08,
1.730000e+02,8.735562e-09,6.385590e-08,1.773752e-07,2.768000e+03,7.697922e-09,6.354593e-08,1.383364e-07,8.857600e+04,8.324784e-09,9.690065e-08,9.885051e-08,
1.732500e+02,7.731907e-09,6.219562e-08,1.749290e-07,2.772000e+03,7.545424e-09,5.976853e-08,1.427682e-07,8.870400e+04,8.256205e-09,9.711164e-08,1.034993e-07,
1.735000e+02,8.017578e-09,6.537520e-08,1.798856e-07,2.776000e+03,7.968643e-09,5.762382e-08,1.413270e-07,8.883200e+04,8.461703e-09,9.976520e-08,1.115478e-07,
1.737500e+02,7.853227e-09,7.480875e-08,1.717253e-07,2.780000e+03,7.956176e-09,5.837665e-08,1.361014e-07,8.896000e+04,8.558954e-09,1.016969e-07,1.166683e-07,
1.740000e+02,7.569255e-09,6.745213e-08,1.542377e-07,2.784000e+03,8.080075e-09,5.938912e-08,1.344521e-07,8.908800e+04,8.446333e-09,1.020415e-07,1.208232e-07,
1.742500e+02,7.610187e-09,6.117156e-08,1.622411e-07,2.788000e+03,8.294056e-09,6.265918e-08,1.326430e-07,8.921600e+04,8.411424e-09,1.013773e-07,1.241751e-07,
1.745000e+02,8.041293e-09,6.815018e-08,1.862334e-07,2.792000e+03,8.062953e-09,6.964689e-08,1.298325e-07,8.934400e+04,8.497940e-09,1.003417e-07,1.205946e-07,
1.747500e+02,8.365741e-09,6.599506e-08,1.687754e-07,2.796000e+03,7.362307e-09,8.903390e-08,1.502444e-07,8.947200e+04,8.574456e-09,1.072335e-07,1.252653e-07,
1.750000e+02,8.528393e-09,5.559505e-08,1.241175e-07,2.800000e+03,7.576771e-09,9.472274e-08,1.717207e-07,8.960000e+04,8.512769e-09,1.253287e-07,1.561876e-07,
1.752500e+02,8.810424e-09,5.828954e-08,1.290009e-07,2.804000e+03,8.380561e-09,7.334094e-08,1.643711e-07,8.972800e+04,8.431008e-09,1.374801e-07,1.800071e-07,
1.755000e+02,1.028112e-08,6.837465e-08,1.558862e-07,2.808000e+03,8.558184e-09,6.316071e-08,1.458212e-07,8.985600e+04,8.300196e-09,1.298574e-07,1.710563e-07,
