Frequency,Sum,Quantum Vacuum,HDa_DC Quantum,HDb_DC Quantum,INTERa_I Quantum,INTERa_Q Quantum,INTERb_I Quantum,INTERb_Q Quantum,REFL_I Quantum,REFL_Q Quantum,Op-amp,ADC,mdlSagnacSpeedmeter/Sensing/HDa_DC ADC Noise{1},mdlSagnacSpeedmeter/Sensing/HDb_DC ADC Noise{1},mdlSagnacSpeedmeter/Sensing/INTERa_I ADC Noise{1},mdlSagnacSpeedmeter/Sensing/INTERa_Q ADC Noise{1},mdlSagnacSpeedmeter/Sensing/INTERb_I ADC Noise{1},mdlSagnacSpeedmeter/Sensing/INTERb_Q ADC Noise{1},Current,mdlSagnacSpeedmeter/Sensing/HDb_DC Current Noise{1},mdlSagnacSpeedmeter/Sensing/INTERa_I Current Noise{1},mdlSagnacSpeedmeter/Sensing/INTERb_I Current Noise{1},Voltage,mdlSagnacSpeedmeter/Sensing/HDb_DC Voltage Noise{1},mdlSagnacSpeedmeter/Sensing/INTERa_I Voltage Noise{1},mdlSagnacSpeedmeter/Sensing/INTERb_I Voltage Noise{1},
2.02444650997680389987e-03,1.10297041080745655449e-16,4.55411543064836753295e-17,0.00000000000000000000e+00,4.55387448180050072751e-17,3.31252145335280337060e-19,0.00000000000000000000e+00,3.31252145335061599566e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,9.88964924493945533715e-17,1.76330461579269926518e-17,0.00000000000000000000e+00,1.76312831177628169930e-17,1.76312831177627585411e-19,0.00000000000000000000e+00,1.76312831177628620598e-19,0.00000000000000000000e+00,1.33716139356296387299e-17,1.32063889140440487379e-17,1.48178120762466957368e-18,1.48178120762465744032e-18,9.79883470599929532608e-17,9.67775637666626519904e-17,1.08586212508581583390e-17,1.08586212508581044130e-17,
2.05263775270925208360e-03,1.09092030591108827543e-16,4.55411496150025293779e-17,0.00000000000000000000e+00,4.55387401267720875007e-17,3.31252111210464272518e-19,0.00000000000000000000e+00,3.31252111210245486876e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,9.75507589797680044190e-17,1.76330443402887980084e-17,0.00000000000000000000e+00,1.76312813003063592621e-17,1.76312813003063043731e-19,0.00000000000000000000e+00,1.76312813003063982622e-19,0.00000000000000000000e+00,1.32794720150846682337e-17,1.31153855360029419675e-17,1.47157046066808059615e-18,1.47157046066807462577e-18,9.66426727720698461857e-17,9.54485171696330633635e-17,1.07094997700087415987e-17,1.07094997700086352873e-17,
2.08122156998633922945e-03,1.07906826735917022515e-16,4.55411448765562351222e-17,0.00000000000000000000e+00,4.55387353885764907754e-17,3.31252076744811859782e-19,0.00000000000000000000e+00,3.31252076744591388952e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,9.62235064398667019053e-17,1.76330425044761448217e-17,0.00000000000000000000e+00,1.76312794646772579843e-17,1.76312794646771917323e-19,0.00000000000000000000e+00,1.76312794646772904362e-19,0.00000000000000000000e+00,1.31879650293060897903e-17,1.30250092472197553988e-17,1.46143007428345246186e-18,1.46143007428343455071e-18,9.53154802220964924172e-17,9.41377239427910753612e-17,1.05624263509794436648e-17,1.05624263509793358127e-17,
2.11020342856859440678e-03,1.06741173620070586351e-16,4.55411398535830349035e-17,0.00000000000000000000e+00,4.55387303658690504001e-17,3.31252040209048561085e-19,0.00000000000000000000e+00,3.31252040208827223586e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,9.49144804931839730117e-17,1.76330405584359018816e-17,0.00000000000000000000e+00,1.76312775188315925169e-17,1.76312775188315283834e-19,0.00000000000000000000e+00,1.76312775188316246799e-19,0.00000000000000000000e+00,1.30970885348620048408e-17,1.29352556591674050027e-17,1.45135955607000750774e-18,1.45135955606998362621e-18,9.40065150891202142565e-17,9.28449329076755088551e-17,1.04173728110839530901e-17,1.04173728110838236676e-17,
2.13958887134342145425e-03,1.05594819544942851393e-16,4.55411348246801829644e-17,0.00000000000000000000e+00,4.55387253372322602903e-17,3.31252003630718503201e-19,0.00000000000000000000e+00,3.31252003630500487931e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,9.36234313779632393702e-17,1.76330386100965238333e-17,0.00000000000000000000e+00,1.76312755706870168899e-17,1.76312755706869546823e-19,0.00000000000000000000e+00,1.76312755706870606085e-19,0.00000000000000000000e+00,1.30068382678665033167e-17,1.28461205606462718555e-17,1.44135843352333316978e-18,1.44135843352332122901e-18,9.27155276167792435254e-17,9.15698973940143884069e-17,1.02743114734621589619e-17,1.02743114734621096581e-17,
2.16938351838518415915e-03,1.04467514578436519532e-16,4.55411295800120282079e-17,0.00000000000000000000e+00,4.55387200928415935202e-17,3.31251965482224513608e-19,0.00000000000000000000e+00,3.31251965482004909446e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,9.23501117476657496495e-17,1.76330365781407032300e-17,0.00000000000000000000e+00,1.76312735389343649475e-17,1.76312735389343002363e-19,0.00000000000000000000e+00,1.76312735389344085698e-19,0.00000000000000000000e+00,1.29172098535250442121e-17,1.27575996309185285114e-17,1.43142622184867684011e-18,1.43142622184866528453e-18,9.14422704738150523009e-17,9.03123731266733701176e-17,1.01332149299932366636e-17,1.01332149299931365152e-17,
2.19959306803007475020e-03,1.03359012363040296825e-16,4.55411242164045907359e-17,0.00000000000000000000e+00,4.55387147295179364328e-17,3.31251926469159146008e-19,0.00000000000000000000e+00,3.31251926468940408515e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,9.10942782840198246563e-17,1.76330345001272848977e-17,0.00000000000000000000e+00,1.76312714611287128561e-17,1.76312714611286500708e-19,0.00000000000000000000e+00,1.76312714611287439599e-19,0.00000000000000000000e+00,1.28281990349045525879e-17,1.26696886656514700487e-17,1.42156244931216279207e-18,1.42156244931215123649e-18,9.01865003512572231077e-17,8.90721198031051731899e-17,9.99405621828792567341e-18,9.99405621828782398431e-18,
2.23022329796593874254e-03,1.02269068694774550681e-16,4.55411185474278889096e-17,0.00000000000000000000e+00,4.55387090608411743138e-17,3.31251885234495550442e-19,0.00000000000000000000e+00,3.31251885234275849983e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,8.98556904426098062228e-17,1.76330323038187288384e-17,0.00000000000000000000e+00,1.76312692650397590328e-17,1.76312692650396988475e-19,0.00000000000000000000e+00,1.76312692650397879217e-19,0.00000000000000000000e+00,1.27398015045052253007e-17,1.25823834105704889417e-17,1.41176663857632139966e-18,1.41176663857631003667e-18,8.89479767197878724499e-17,8.78488998660685893348e-17,9.85680868398547531326e-18,9.85680868398532894258e-18,
2.26128006633727731203e-03,1.01197443241487850119e-16,4.55411128864301207091e-17,0.00000000000000000000e+00,4.55387034001429082494e-17,3.31251844058507577302e-19,0.00000000000000000000e+00,3.31251844058289658329e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,8.86341119704957508976e-17,1.76330301105965047891e-17,0.00000000000000000000e+00,1.76312670720368198262e-17,1.76312670720367566557e-19,0.00000000000000000000e+00,1.76312670720368529522e-19,0.00000000000000000000e+00,1.26520131245097531025e-17,1.24956797789868056148e-17,1.40203833110712083332e-18,1.40203833110712083332e-18,8.77264633317427737212e-17,8.66424799870702354011e-17,9.72144614719804181335e-18,9.72144614719799250954e-18,
2.29276931286564880988e-03,1.00143897435125311324e-16,4.55411071403824849776e-17,0.00000000000000000000e+00,4.55386976543992859522e-17,3.31251802263683790737e-19,0.00000000000000000000e+00,3.31251802263466690284e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,8.74293090533905413262e-17,1.76330278843942434527e-17,0.00000000000000000000e+00,1.76312648460571466876e-17,1.76312648460570934356e-19,0.00000000000000000000e+00,1.76312648460571849173e-19,0.00000000000000000000e+00,1.25648296716085268836e-17,1.24095735997757147460e-17,1.39237705889670364444e-18,1.39237705889669805924e-18,8.65217263863634659427e-17,8.54526292542875138023e-17,9.58794269919344263804e-18,9.58794269919337176382e-18,
2.32469705998564809407e-03,9.91081949495963998149e-17,4.55411010324368724555e-17,0.00000000000000000000e+00,4.55386915467768352303e-17,3.31251757836122725768e-19,0.00000000000000000000e+00,3.31251757835904806795e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,8.62410507473201732232e-17,1.76330255180082376520e-17,0.00000000000000000000e+00,1.76312624799077436916e-17,1.76312624799076807137e-19,0.00000000000000000000e+00,1.76312624799077818250e-19,0.00000000000000000000e+00,1.24782469017852092927e-17,1.23240606813616464169e-17,1.38278235164252732988e-18,1.38278235164252174468e-18,8.53335349570140598199e-17,8.42791195945066079141e-17,9.45627274973587807728e-18,9.45627274973578563264e-18,
2.35706941399672778928e-03,9.80901033915304506306e-17,4.55410949023764380871e-17,0.00000000000000000000e+00,4.55386854170407274645e-17,3.31251713248106466750e-19,0.00000000000000000000e+00,3.31251713247887632960e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,8.50691104531537463560e-17,1.76330231430406177382e-17,0.00000000000000000000e+00,1.76312601051775863178e-17,1.76312601051775302732e-19,0.00000000000000000000e+00,1.76312601051776265697e-19,0.00000000000000000000e+00,1.23922607696637233680e-17,1.22391370283548181844e-17,1.37325376105447647108e-18,1.37325376105447107847e-18,8.41616624497610898461e-17,8.31217272136795618774e-17,9.32641118872021350464e-18,9.32641118872012106000e-18,
2.38989256623105012639e-03,9.70893918125475603963e-17,4.55410885968801053449e-17,0.00000000000000000000e+00,4.55386791118780027666e-17,3.31251667383943026527e-19,0.00000000000000000000e+00,3.31251667383721592731e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,8.39132637485357960916e-17,1.76330207001002401768e-17,0.00000000000000000000e+00,1.76312576624814659771e-17,1.76312576624814059844e-19,0.00000000000000000000e+00,1.76312576624815046883e-19,0.00000000000000000000e+00,1.23068671225157526311e-17,1.21547985393396823233e-17,1.36379082694619402792e-18,1.36379082694617187972e-18,8.30058844574291171357e-17,8.19802304774959020163e-17,9.19833314836787502026e-18,9.19833314836771478289e-18,
2.42317279423760051360e-03,9.61058319873525370360e-17,4.55410820734839970650e-17,0.00000000000000000000e+00,4.55386725888270272957e-17,3.31251619935006320408e-19,0.00000000000000000000e+00,3.31251619934787438470e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,8.27732895061966269933e-17,1.76330181727572770276e-17,0.00000000000000000000e+00,1.76312551353912002440e-17,1.76312551353911278291e-19,0.00000000000000000000e+00,1.76312551353912313478e-19,0.00000000000000000000e+00,1.22220618668638501863e-17,1.20710411714194392227e-17,1.35439309569716577105e-18,1.35439309569715498584e-18,8.18659798658709871729e-17,8.08544110039835251474e-17,9.07201412581855045374e-18,9.07201412581848266101e-18,
2.45691646298279008781e-03,9.51391981173429957788e-17,4.55410752889263032777e-17,0.00000000000000000000e+00,4.55386658046283021981e-17,3.31251570585839519821e-19,0.00000000000000000000e+00,3.31251570585621552699e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,8.16489696368346132025e-17,1.76330155442183556510e-17,0.00000000000000000000e+00,1.76312525071150928084e-17,1.76312525071150326231e-19,0.00000000000000000000e+00,1.76312525071151289196e-19,0.00000000000000000000e+00,1.21378409374170561563e-17,1.19878609095354988231e-17,1.34506011681041998841e-18,1.34506011681040920320e-18,8.07417305990818053686e-17,7.97440534117720903669e-17,8.94742995488495531928e-18,8.94742995488486595613e-18,
2.49113002606778837292e-03,9.41892674099416958795e-17,4.55410685027635548822e-17,0.00000000000000000000e+00,4.55386590188245902851e-17,3.31251521225916352346e-19,0.00000000000000000000e+00,3.31251521225698240780e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,8.05400895851585546778e-17,1.76330129150617561857e-17,0.00000000000000000000e+00,1.76312498782213689138e-17,1.76312498782213085359e-19,0.00000000000000000000e+00,1.76312498782214048324e-19,0.00000000000000000000e+00,1.20542003773661819007e-17,1.19052538457705904377e-17,1.33579145181042166554e-18,1.33579145181041608034e-18,7.96329221091859107096e-17,7.86489458040254482748e-17,8.82455686035110729440e-18,8.82455686035106415357e-18,
2.52582002696278467083e-03,9.32558183276657245080e-17,4.55410614616709941005e-17,0.00000000000000000000e+00,4.55386519781045567399e-17,3.31251470010865721547e-19,0.00000000000000000000e+00,3.31251470010646935905e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,7.94464368278921872452e-17,1.76330101871074434970e-17,0.00000000000000000000e+00,1.76312471505398110461e-17,1.76312471505397427719e-19,0.00000000000000000000e+00,1.76312471505398438832e-19,0.00000000000000000000e+00,1.19711361207994031950e-17,1.18232159644529248609e-17,1.32658665013139582087e-18,1.32658665013139042827e-18,7.85393418907082276901e-17,7.75688783010713515661e-17,8.70337129333049327184e-18,8.70337129333040853092e-18,
2.56099310025845964406e-03,9.23386320811215644832e-17,4.55410541323886551206e-17,0.00000000000000000000e+00,4.55386446492099983617e-17,3.31251416699690476434e-19,0.00000000000000000000e+00,3.31251416699470824124e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,7.83678021575549935976e-17,1.76330073475257782529e-17,0.00000000000000000000e+00,1.76312443112420617722e-17,1.76312443112420048609e-19,0.00000000000000000000e+00,1.76312443112420987500e-19,0.00000000000000000000e+00,1.18886441887462761518e-17,1.17417433357778141230e-17,1.31744527084201237519e-18,1.31744527084199600478e-18,7.74607807497385817472e-17,7.65036442938834621902e-17,8.58385007190905721176e-18,8.58385007190897401159e-18,
2.59665597293487222103e-03,9.14374923343170805308e-17,4.55410465893681824715e-17,0.00000000000000000000e+00,4.55386371065886030490e-17,3.31251361834952286101e-19,0.00000000000000000000e+00,3.31251361834733404163e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,7.73039794245696820304e-17,1.76330044251964928889e-17,0.00000000000000000000e+00,1.76312413892049661733e-17,1.76312413892049033880e-19,0.00000000000000000000e+00,1.76312413892050020919e-19,0.00000000000000000000e+00,1.18067206577534106756e-17,1.16608320847716293708e-17,1.30836687916304230785e-18,1.30836687916303691525e-18,7.63970325482873206429e-17,7.54530401915957320345e-17,8.46597035281581836571e-18,8.46597035281577522488e-18,
2.63281546564801986407e-03,9.05521851020288789474e-17,4.55410389912956525560e-17,0.00000000000000000000e+00,4.55386295089180840463e-17,3.31251306568543542866e-19,0.00000000000000000000e+00,3.31251306568327309082e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,7.62547654451909761421e-17,1.76330014814352557255e-17,0.00000000000000000000e+00,1.76312384457380604093e-17,1.76312384457380010906e-19,0.00000000000000000000e+00,1.76312384457381022019e-19,0.00000000000000000000e+00,1.17253616525616980880e-17,1.15804783840595163846e-17,1.29935104565600208246e-18,1.29935104565600208246e-18,7.53478941126938671805e-17,7.44168653310427738245e-17,8.34970962127341768492e-18,8.34970962127341768492e-18,
2.66947849403432069942e-03,8.96824973915724774994e-17,4.55410309166720464183e-17,0.00000000000000000000e+00,4.55386214347216953926e-17,3.31251247835675689071e-19,0.00000000000000000000e+00,3.31251247835456181206e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,7.52199588574454314812e-17,1.76329983530975334128e-17,0.00000000000000000000e+00,1.76312353177131245270e-17,1.76312353177130624158e-19,0.00000000000000000000e+00,1.76312353177131563049e-19,0.00000000000000000000e+00,1.16445631755362608914e-17,1.15006782854029829252e-17,1.29039732732121108195e-18,1.29039732732120106711e-18,7.43131641027801285768e-17,7.33949208598864869699e-17,8.23504556568241540038e-18,8.23504556568231371128e-18,
2.70665207003324128840e-03,8.88282203065018524769e-17,4.55410229488425191069e-17,0.00000000000000000000e+00,4.55386134673137156274e-17,3.31251189880875347607e-19,0.00000000000000000000e+00,3.31251189880654780480e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,7.41993627300010685931e-17,1.76329952661241055255e-17,0.00000000000000000000e+00,1.76312322310483477133e-17,1.76312322310482926317e-19,0.00000000000000000000e+00,1.76312322310483889282e-19,0.00000000000000000000e+00,1.15643215139904794228e-17,1.14214281219908402785e-17,1.28150531273574295945e-18,1.28150531273572735942e-18,7.32926455891675914981e-17,7.23870122820865913373e-17,8.12195636322843260269e-18,8.12195636322833245434e-18,
2.74434330322836537649e-03,8.79891448875178342708e-17,4.55410145936181369166e-17,0.00000000000000000000e+00,4.55386051125313975299e-17,3.31251129107220769035e-19,0.00000000000000000000e+00,3.31251129107000298204e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,7.31927810642834733079e-17,1.76329920290440952845e-17,0.00000000000000000000e+00,1.76312289942919953921e-17,1.76312289942919383846e-19,0.00000000000000000000e+00,1.76312289942920322736e-19,0.00000000000000000000e+00,1.14846327058756371910e-17,1.13427239807310489165e-17,1.27267456284338018519e-18,1.27267456284336497034e-18,7.22861425968716671129e-17,7.13929460442040742759e-17,8.01042029685810346807e-18,8.01042029685798637153e-18,
2.78255940220712566502e-03,8.71650652586981780110e-17,4.55410058910859822450e-17,0.00000000000000000000e+00,4.55385964104596787819e-17,3.31251065807756687017e-19,0.00000000000000000000e+00,3.31251065807535445814e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,7.22000214334264587144e-17,1.76329886574551779012e-17,0.00000000000000000000e+00,1.76312256230401866233e-17,1.76312256230401225861e-19,0.00000000000000000000e+00,1.76312256230402188826e-19,0.00000000000000000000e+00,1.14054929529644769112e-17,1.12645621103287575088e-17,1.26390465674197645611e-18,1.26390465674196605608e-18,7.12934627121387500622e-17,7.04125321100267168955e-17,7.90041604415795889433e-18,7.90041604415784179778e-18,
2.82130767593947052313e-03,8.63557779764328351611e-17,4.55409971190188695698e-17,0.00000000000000000000e+00,4.55385876388566751640e-17,3.31251002002255523224e-19,0.00000000000000000000e+00,3.31251002002037748696e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,7.12208944213768006280e-17,1.76329852588713817930e-17,0.00000000000000000000e+00,1.76312222247961985130e-17,1.76312222247961410240e-19,0.00000000000000000000e+00,1.76312222247962397279e-19,0.00000000000000000000e+00,1.13268985420258723031e-17,1.11869388434350176416e-17,1.25519518294817706221e-18,1.25519518294817205480e-18,7.03144165274771605436e-17,6.94455834124577642382e-17,7.79192261585435423994e-18,7.79192261585431572134e-18,
2.86059553517574189502e-03,8.55610802629462913402e-17,4.55409878830156943715e-17,0.00000000000000000000e+00,4.55385784033421561556e-17,3.31250934822489707903e-19,0.00000000000000000000e+00,3.31250934822270200037e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,7.02552121586192165073e-17,1.76329816806108512033e-17,0.00000000000000000000e+00,1.76312186468934409957e-17,1.76312186468933807141e-19,0.00000000000000000000e+00,1.76312186468934770106e-19,0.00000000000000000000e+00,1.12488456179864542280e-17,1.11098503726112959221e-17,1.24654571426036306027e-18,1.24654571426034765283e-18,6.93488161954860249427e-17,6.84919144252141201119e-17,7.68491919555608676856e-18,7.68491919555599124244e-18,
2.90043049386399165099e-03,8.47807729555083932867e-17,4.55409786887052354985e-17,0.00000000000000000000e+00,4.55385692095181532903e-17,3.31250867946116840427e-19,0.00000000000000000000e+00,3.31250867945896369596e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.93027907496011863759e-17,1.76329781184391172052e-17,0.00000000000000000000e+00,1.76312150850778715333e-17,1.76312150850778048962e-19,0.00000000000000000000e+00,1.76312150850778987853e-19,0.00000000000000000000e+00,1.11713305751074650441e-17,1.10332931366727788115e-17,1.23795585110703025369e-18,1.23795585110702004626e-18,6.83964778249923941396e-17,6.75513435293558639471e-17,7.57938540528288709759e-18,7.57938540528279311221e-18,
2.94082017058706381152e-03,8.40146568873618651438e-17,4.55409690403173676799e-17,0.00000000000000000000e+00,4.55385595616407585960e-17,3.31250797766764103491e-19,0.00000000000000000000e+00,3.31250797766547051186e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.83634472892552777090e-17,1.76329743803821114513e-17,0.00000000000000000000e+00,1.76312113473946163667e-17,1.76312113473945591666e-19,0.00000000000000000000e+00,1.76312113473946554631e-19,0.00000000000000000000e+00,1.10943495859587948315e-17,1.09572633554826230670e-17,1.22942516934983929076e-18,1.22942516934983428334e-18,6.74572185354193305608e-17,6.66236901040517760431e-17,7.47530097904410120012e-18,7.47530097904406422227e-18,
2.98177229001967336250e-03,8.32625360639289209322e-17,4.55409591498782485092e-17,0.00000000000000000000e+00,4.55385496717249192135e-17,3.31250725826943889628e-19,0.00000000000000000000e+00,3.31250725826725055838e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.74370024625962855334e-17,1.76329705485482024760e-17,0.00000000000000000000e+00,1.76312075159438318648e-17,1.76312075159437692721e-19,0.00000000000000000000e+00,1.76312075159438679760e-19,0.00000000000000000000e+00,1.10178990232433007000e-17,1.08817574465640245315e-17,1.22095326702828216061e-18,1.22095326702827214577e-18,6.65308590223651966790e-17,6.57087770604573014941e-17,7.37264604714463827727e-18,7.37264604714453042519e-18,
3.02329468440577613098e-03,8.25242161130780664621e-17,4.55409491321248986598e-17,0.00000000000000000000e+00,4.55385396545015914477e-17,3.31250652960935154380e-19,0.00000000000000000000e+00,3.31250652960717909482e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.65232792617104852579e-17,1.76329666673451747880e-17,0.00000000000000000000e+00,1.76312036351288682754e-17,1.76312036351288093420e-19,0.00000000000000000000e+00,1.76312036351289152681e-19,0.00000000000000000000e+00,1.09419752601889222182e-17,1.08067718279587688111e-17,1.21253974224005226266e-18,1.21253974224004706265e-18,6.56172222906222532879e-17,6.48064295903883766248e-17,7.27140099578365167682e-18,7.27140099578363472864e-18,
3.06539529505652679278e-03,8.17995037836388493673e-17,4.55409387374586462317e-17,0.00000000000000000000e+00,4.55385292603852921671e-17,3.31250577353366395151e-19,0.00000000000000000000e+00,3.31250577353146790989e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.56221025775015143595e-17,1.76329626401366522960e-17,0.00000000000000000000e+00,1.76311996083230038088e-17,1.76311996083229381345e-19,0.00000000000000000000e+00,1.76311996083230440607e-19,0.00000000000000000000e+00,1.08665746075175056319e-17,1.07323028559749031042e-17,1.20418418615616257344e-18,1.20418418615615294379e-18,6.47161332512333130406e-17,6.39164747683572369767e-17,7.17154642240223523715e-18,7.17154642240214741474e-18,
3.10808217386906397023e-03,8.10882080295079850378e-17,4.55409279610152577870e-17,0.00000000000000000000e+00,4.55385184845120714306e-17,3.31250498968561252317e-19,0.00000000000000000000e+00,3.31250498968344151864e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.47333000677179437643e-17,1.76329584650213846922e-17,0.00000000000000000000e+00,1.76311954336251853723e-17,1.76311954336251135351e-19,0.00000000000000000000e+00,1.76311954336252242760e-19,0.00000000000000000000e+00,1.07916934605803557811e-17,1.06583469705042148739e-17,1.19588619932593500031e-18,1.19588619932593500031e-18,6.38274195774048118865e-17,6.30387423969091689592e-17,7.07306323053196631501e-18,7.07306323053193087790e-18,
3.15136348486647933920e-03,8.03901396593330658616e-17,4.55409168708128720457e-17,0.00000000000000000000e+00,4.55385073948964502914e-17,3.31250418301526958713e-19,0.00000000000000000000e+00,3.31250418301307306403e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.38567018590041870790e-17,1.76329541683473662704e-17,0.00000000000000000000e+00,1.76311911373807695060e-17,1.76311911373807114393e-19,0.00000000000000000000e+00,1.76311911373808149580e-19,0.00000000000000000000e+00,1.07173282567504950512e-17,1.05849006529409737931e-17,1.18764538695529538888e-18,1.18764538695528575923e-18,6.29509114099772700894e-17,6.21730647157326025213e-17,6.97593259715623110705e-18,6.97593259715618180325e-18,
3.19524750575921360693e-03,7.97051115395275052306e-17,4.55409057418893227273e-17,0.00000000000000000000e+00,4.55384962665617055201e-17,3.31250337353743597844e-19,0.00000000000000000000e+00,3.31250337353523945534e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.29921406930227961125e-17,1.76329498566545732821e-17,0.00000000000000000000e+00,1.76311868261190797581e-17,1.76311868261190246765e-19,0.00000000000000000000e+00,1.76311868261191306026e-19,0.00000000000000000000e+00,1.06434755060121763238e-17,1.05119604563934709293e-17,1.17946136229661418112e-18,1.17946136229660474406e-18,6.20864415008824458334e-17,6.13192765433434477839e-17,6.88013598860770783481e-18,6.88013598860762155314e-18,
3.23974262952819551387e-03,7.90329367219201614218e-17,4.55408940006954555487e-17,0.00000000000000000000e+00,4.55384845259890293264e-17,3.31250251952273866561e-19,0.00000000000000000000e+00,3.31250251952055899439e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.21394504343276948065e-17,1.76329453078091178887e-17,0.00000000000000000000e+00,1.76311822777284427358e-17,1.76311822777283762912e-19,0.00000000000000000000e+00,1.76311822777284798099e-19,0.00000000000000000000e+00,1.05701315440352169504e-17,1.04395227618094494547e-17,1.17133371928557659611e-18,1.17133371928557178128e-18,6.12338437420194977160e-17,6.04772138241391396097e-17,6.78565499754498902529e-18,6.78565499754492200292e-18,
3.28485736603004348233e-03,7.83734314512784545257e-17,4.55408819499633851839e-17,0.00000000000000000000e+00,4.55384724758945496253e-17,3.31250164298471869109e-19,0.00000000000000000000e+00,3.31250164298253083468e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.12984684399993305413e-17,1.76329406389900537105e-17,0.00000000000000000000e+00,1.76311776093761900797e-17,1.76311776093761209388e-19,0.00000000000000000000e+00,1.76311776093762196428e-19,0.00000000000000000000e+00,1.04972929364933082015e-17,1.03675841772985148417e-17,1.16326207734580847069e-18,1.16326207734580365586e-18,6.03929555005800484664e-17,5.96467159348674898832e-17,6.69247160174279258904e-18,6.69247160174274328524e-18,
3.33060034362458838586e-03,7.77264131963933297043e-17,4.55408696653281029865e-17,0.00000000000000000000e+00,4.55384601919092210210e-17,3.31250074944024715847e-19,0.00000000000000000000e+00,3.31250074943803330200e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.04690339824385075549e-17,1.76329358795625122402e-17,0.00000000000000000000e+00,1.76311728504245197061e-17,1.76311728504244665504e-19,0.00000000000000000000e+00,1.76311728504245604395e-19,0.00000000000000000000e+00,1.04249562193464535127e-17,1.02961412816237378497e-17,1.15524605260823330478e-18,1.15524605260822406031e-18,5.95636160637852198230e-17,5.88276241485811012704e-17,6.60056799174478437997e-18,6.60056799174466882418e-18,
3.37698031082509127210e-03,7.70917006435843434908e-17,4.55408569943595508214e-17,0.00000000000000000000e+00,4.55384475216110650400e-17,3.31249982779359628682e-19,0.00000000000000000000e+00,3.31249982779140650448e-19,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,5.96509882376672345920e-17,1.76329309704598367833e-17,0.00000000000000000000e+00,1.76311679418126790511e-17,1.76311679418126167472e-19,0.00000000000000000000e+00,1.76311679418127178586e-19,0.00000000000000000000e+00,1.03531179001351656742e-17,1.02251906254798649547e-17,1.14728525805439861971e-18,1.14728525805438937524e-18,5.87456666272178374034e-17,5.80197816231138596788e-17,6.50992656957033934882e-18,6.50992656957029004502e-18,
