0.13367,3.476e-19,1.13e-10,6.2965e-19,3.6352e-18,6.8634e-23,3.1195e-24,7.1788e-24,4.5486e-23,3.5247e-25,1.13e-10
0.13429,3.4441e-19,1.1313e-10,6.2124e-19,3.6312e-18,6.8477e-23,3.1159e-24,7.1624e-24,4.5277e-23,3.5247e-25,1.1313e-10
0.13491,3.4125e-19,1.1327e-10,6.1295e-19,3.6272e-18,6.8319e-23,3.1123e-24,7.1461e-24,4.5069e-23,3.5247e-25,1.1327e-10
0.13553,3.3812e-19,1.134e-10,6.0478e-19,3.6233e-18,6.8162e-23,3.1087e-24,7.1298e-24,4.4862e-23,3.5247e-25,1.134e-10
0.13616,3.3502e-19,1.1354e-10,5.9674e-19,3.6194e-18,6.8005e-23,3.1051e-24,7.1136e-24,4.4656e-23,3.5247e-25,1.1354e-10
0.13679,3.3195e-19,1.1367e-10,5.8882e-19,3.6156e-18,6.7849e-23,3.1015e-24,7.0974e-24,4.4451e-23,3.5247e-25,1.1367e-10
0.13742,3.2891e-19,1.1381e-10,5.8101e-19,3.6118e-18,6.7692e-23,3.0979e-24,7.0812e-24,4.4246e-23,3.5247e-25,1.1381e-10
0.13805,3.2589e-19,1.1395e-10,5.7331e-19,3.6081e-18,6.7537e-23,3.0943e-24,7.0651e-24,4.4043e-23,3.5247e-25,1.1395e-10
0.13869,3.229e-19,1.141e-10,5.6573e-19,3.6044e-18,6.7381e-23,3.0907e-24,7.049e-24,4.384e-23,3.5247e-25,1.141e-10
0.13933,3.1994e-19,1.1424e-10,5.5826e-19,3.6008e-18,6.7226e-23,3.0871e-24,7.033e-24,4.3639e-23,3.5247e-25,1.1424e-10
0.13997,3.17e-19,1.1439e-10,5.5091e-19,3.5972e-18,6.7072e-23,3.0835e-24,7.017e-24,4.3438e-23,3.5247e-25,1.1439e-10
0.14062,3.141e-19,1.1454e-10,5.4365e-19,3.5937e-18,6.6917e-23,3.0799e-24,7.001e-24,4.3239e-23,3.5247e-25,1.1454e-10
0.14127,3.1122e-19,1.1468e-10,5.3651e-19,3.5902e-18,6.6763e-23,3.0764e-24,6.9851e-24,4.304e-23,3.5247e-25,1.1468e-10
0.14192,3.0836e-19,1.1484e-10,5.2947e-19,3.5867e-18,6.661e-23,3.0728e-24,6.9692e-24,4.2842e-23,3.5247e-25,1.1484e-10
0.14258,3.0553e-19,1.1499e-10,5.2253e-19,3.5834e-18,6.6457e-23,3.0692e-24,6.9533e-24,4.2645e-23,3.5247e-25,1.1499e-10
0.14324,3.0273e-19,1.1514e-10,5.1569e-19,3.58e-18,6.6304e-23,3.0657e-24,6.9375e-24,4.2449e-23,3.5247e-25,1.1514e-10
0.1439,2.9996e-19,1.153e-10,5.0895e-19,3.5767e-18,6.6151e-23,3.0621e-24,6.9217e-24,4.2254e-23,3.5247e-25,1.153e-10
0.14456,2.9721e-19,1.1546e-10,5.0231e-19,3.5735e-18,6.5999e-23,3.0586e-24,6.9059e-24,4.206e-23,3.5247e-25,1.1546e-10
0.14523,2.9448e-19,1.1562e-10,4.9577e-19,3.5703e-18,6.5847e-23,3.055e-24,6.8902e-24,4.1867e-23,3.5247e-25,1.1562e-10
0.1459,2.9178e-19,1.1578e-10,4.8932e-19,3.5672e-18,6.5696e-23,3.0515e-24,6.8745e-24,4.1674e-23,3.5247e-25,1.1578e-10
0.14657,2.891e-19,1.1594e-10,4.8297e-19,3.5641e-18,6.5544e-23,3.0479e-24,6.8589e-24,4.1483e-23,3.5247e-25,1.1594e-10
0.14725,2.8645e-19,1.1611e-10,4.767e-19,3.5611e-18,6.5394e-23,3.0444e-24,6.8433e-24,4.1292e-23,3.5247e-25,1.1611e-10
0.14793,2.8382e-19,1.1628e-10,4.7053e-19,3.5581e-18,6.5243e-23,3.0409e-24,6.8277e-24,4.1102e-23,3.5247e-25,1.1628e-10
0.14861,2.8122e-19,1.1645e-10,4.6445e-19,3.5552e-18,6.5093e-23,3.0373e-24,6.8122e-24,4.0913e-23,3.5247e-25,1.1645e-10
0.1493,2.7864e-19,1.1662e-10,4.5845e-19,3.5524e-18,6.4943e-23,3.0338e-24,6.7967e-24,4.0725e-23,3.5247e-25,1.1662e-10
0.14999,2.7609e-19,1.1679e-10,4.5254e-19,3.5496e-18,6.4794e-23,3.0303e-24,6.7812e-24,4.0538e-23,3.5247e-25,1.1679e-10
0.15068,2.7355e-19,1.1697e-10,4.4671e-19,3.5468e-18,6.4645e-23,3.0268e-24,6.7658e-24,4.0352e-23,3.5247e-25,1.1697e-10
